candidate_id,source_dataset,installation_code,installation_name,district,municipality,generation_type,capacity_mva_or_mw,capacity_field,facility_type,lat,lon,assigned_bus_index,assigned_bus_name,assigned_bus_voltage_kv,assignment_status,assignment_confidence,publication_allowed,notes,dispatch_proxy_class,dispatch_reason,pmax_mw_proxy,pmin_mw_proxy,cost_status
GENCAND_capacidade-rececao-rnd_0807S5063100_potencia_de_ligacao_ligado_mva_rari,capacidade-rececao-rnd,0807S5063100,LAGOS,Faro,Lagos,grid_connection_capacity_proxy,29.80721,potencia_de_ligacao_ligado_mva_rari,SE_AT,37.1045229233398,-8.69537961713379,,,,UNASSIGNED_NOT_IN_BACKBONE,missing_backbone_match,False,No matching installation code in current S16 backbone core.,reject_for_opf,not_assigned_to_backbone,,,MISSING_COST_SCENARIO
GENCAND_capacidade-rececao-rnd_0813S5061900_potencia_de_ligacao_ligado_mva_rari,capacidade-rececao-rnd,0813S5061900,SÃO BARTOLOMEU MESSINES (*),Faro,Silves,grid_connection_capacity_proxy,8.90149,potencia_de_ligacao_ligado_mva_rari,SE_AT,37.2562571692378,-8.25932784941583,,,,UNASSIGNED_NOT_IN_BACKBONE,missing_backbone_match,False,No matching installation code in current S16 backbone core.,reject_for_opf,not_assigned_to_backbone,,,MISSING_COST_SCENARIO
GENCAND_capacidade-rececao-rnd_0813S5062400_potencia_de_ligacao_ligado_mva_rari,capacidade-rececao-rnd,0813S5062400,TUNES (4),Faro,Silves,grid_connection_capacity_proxy,19.46084,potencia_de_ligacao_ligado_mva_rari,SE_AT,37.1644338506322,-8.26265211307154,,,,UNASSIGNED_NOT_IN_BACKBONE,missing_backbone_match,False,No matching installation code in current S16 backbone core.,reject_for_opf,not_assigned_to_backbone,,,MISSING_COST_SCENARIO
GENCAND_capacidade-rececao-rnd_0806S5060700_potencia_de_ligacao_ligado_mva_rari,capacidade-rececao-rnd,0806S5060700,LAGOA,Faro,Lagoa,grid_connection_capacity_proxy,4.998429999999999,potencia_de_ligacao_ligado_mva_rari,SE_AT,37.1189572567284,-8.46782768859256,,,,UNASSIGNED_NOT_IN_BACKBONE,missing_backbone_match,False,No matching installation code in current S16 backbone core.,reject_for_opf,not_assigned_to_backbone,,,MISSING_COST_SCENARIO
GENCAND_capacidade-rececao-rnd_0806S5060700_potencia_de_ligacao_ligado_mva_rari,capacidade-rececao-rnd,0806S5060700,LAGOA,Faro,Lagoa,grid_connection_capacity_proxy,4.998429999999999,potencia_de_ligacao_ligado_mva_rari,SE_AT,37.1189572567284,-8.46782768859256,,,,UNASSIGNED_NOT_IN_BACKBONE,missing_backbone_match,False,No matching installation code in current S16 backbone core.,reject_for_opf,not_assigned_to_backbone,,,MISSING_COST_SCENARIO
GENCAND_capacidade-rececao-rnd_0808S5903600_potencia_de_ligacao_ligado_mva_rari,capacidade-rececao-rnd,0808S5903600,ALMANCIL,Faro,Loulé,grid_connection_capacity_proxy,2.4399500000000005,potencia_de_ligacao_ligado_mva_rari,SE_AT,37.0722491432604,-7.99178435269155,,,,UNASSIGNED_NOT_IN_BACKBONE,missing_backbone_match,False,No matching installation code in current S16 backbone core.,reject_for_opf,not_assigned_to_backbone,,,MISSING_COST_SCENARIO
GENCAND_capacidade-rececao-rnd_0814S5062600_potencia_de_ligacao_ligado_mva_rari,capacidade-rececao-rnd,0814S5062600,TAVIRA,Faro,Tavira,grid_connection_capacity_proxy,5.286170000000002,potencia_de_ligacao_ligado_mva_rari,SE_AT,37.1272916474179,-7.67001960292178,,,,UNASSIGNED_NOT_IN_BACKBONE,missing_backbone_match,False,No matching installation code in current S16 backbone core.,reject_for_opf,not_assigned_to_backbone,,,MISSING_COST_SCENARIO
GENCAND_capacidade-rececao-rnd_0814S5413300_potencia_de_ligacao_ligado_mva_rari,capacidade-rececao-rnd,0814S5413300,CONCEIÇÃO,Faro,Tavira,grid_connection_capacity_proxy,0.37503,potencia_de_ligacao_ligado_mva_rari,SE_AT,37.1859823177839,-7.57249692859118,,,,UNASSIGNED_NOT_IN_BACKBONE,missing_backbone_match,False,No matching installation code in current S16 backbone core.,reject_for_opf,not_assigned_to_backbone,,,MISSING_COST_SCENARIO
GENCAND_capacidade-rececao-rnd_0804S5060600_potencia_de_ligacao_ligado_mva_rari,capacidade-rececao-rnd,0804S5060600,ALDEIA NOVA,Faro,Castro Marim,grid_connection_capacity_proxy,3.611550000000001,potencia_de_ligacao_ligado_mva_rari,SE_AT,37.1844431989181,-7.47281821458305,,,,UNASSIGNED_NOT_IN_BACKBONE,missing_backbone_match,False,No matching installation code in current S16 backbone core.,reject_for_opf,not_assigned_to_backbone,,,MISSING_COST_SCENARIO
GENCAND_capacidade-rececao-rnd_0202S5052400_potencia_de_ligacao_ligado_mva_rari,capacidade-rececao-rnd,0202S5052400,PORTEIRINHOS,Beja,Almodôvar,grid_connection_capacity_proxy,16.772110000000005,potencia_de_ligacao_ligado_mva_rari,SE_AT,37.576708146983,-8.07184529434999,,,,UNASSIGNED_NOT_IN_BACKBONE,missing_backbone_match,False,No matching installation code in current S16 backbone core.,reject_for_opf,not_assigned_to_backbone,,,MISSING_COST_SCENARIO
GENCAND_capacidade-rececao-rnd_0201S5050500_potencia_de_ligacao_ligado_mva_rari,capacidade-rececao-rnd,0201S5050500,ALJUSTREL,Beja,Aljustrel,grid_connection_capacity_proxy,18.725240000000003,potencia_de_ligacao_ligado_mva_rari,SE_AT,37.8786749181258,-8.1519294443239,,,,UNASSIGNED_NOT_IN_BACKBONE,missing_backbone_match,False,No matching installation code in current S16 backbone core.,reject_for_opf,not_assigned_to_backbone,,,MISSING_COST_SCENARIO
GENCAND_capacidade-rececao-rnd_1501S5053800_potencia_de_ligacao_ligado_mva_rari,capacidade-rececao-rnd,1501S5053800,ALCÁCER DO SAL,Setúbal,Alcácer do Sal,grid_connection_capacity_proxy,14.700429999999995,potencia_de_ligacao_ligado_mva_rari,SE_AT,38.3841695399754,-8.51219026920227,,,,UNASSIGNED_NOT_IN_BACKBONE,missing_backbone_match,False,No matching installation code in current S16 backbone core.,reject_for_opf,not_assigned_to_backbone,,,MISSING_COST_SCENARIO
GENCAND_capacidade-rececao-rnd_0210S5052300_potencia_de_ligacao_ligado_mva_rari,capacidade-rececao-rnd,0210S5052300,MOURA,Beja,Moura,grid_connection_capacity_proxy,20.81123,potencia_de_ligacao_ligado_mva_rari,SE_AT,38.1307689006636,-7.44275213889534,,,,UNASSIGNED_NOT_IN_BACKBONE,missing_backbone_match,False,No matching installation code in current S16 backbone core.,reject_for_opf,not_assigned_to_backbone,,,MISSING_COST_SCENARIO
GENCAND_capacidade-rececao-rnd_0213P5902300_potencia_de_ligacao_ligado_mva_rari,capacidade-rececao-rnd,0213P5902300,PIAS (*),Beja,Serpa,grid_connection_capacity_proxy,10.8,potencia_de_ligacao_ligado_mva_rari,PC_AT,38.1094242710501,-7.6267147551348,,,,UNASSIGNED_NOT_IN_BACKBONE,missing_backbone_match,False,No matching installation code in current S16 backbone core.,reject_for_opf,not_assigned_to_backbone,,,MISSING_COST_SCENARIO
GENCAND_capacidade-rececao-rnd_0213S5903000_potencia_de_ligacao_ligado_mva_rari,capacidade-rececao-rnd,0213S5903000,BRINCHES,Beja,Serpa,grid_connection_capacity_proxy,16.00063,potencia_de_ligacao_ligado_mva_rari,SE_AT,38.0312907801246,-7.61678106226816,,,,UNASSIGNED_NOT_IN_BACKBONE,missing_backbone_match,False,No matching installation code in current S16 backbone core.,reject_for_opf,not_assigned_to_backbone,,,MISSING_COST_SCENARIO
GENCAND_capacidade-rececao-rnd_0711S5042400_potencia_de_ligacao_ligado_mva_rari,capacidade-rececao-rnd,0711S5042400,REGUENGOS DE MONSARAZ,Évora,Reguengos de Monsaraz,grid_connection_capacity_proxy,5.597790000000001,potencia_de_ligacao_ligado_mva_rari,SE_AT,38.4455098373635,-7.53062520171291,,,,UNASSIGNED_NOT_IN_BACKBONE,missing_backbone_match,False,No matching installation code in current S16 backbone core.,reject_for_opf,not_assigned_to_backbone,,,MISSING_COST_SCENARIO
GENCAND_capacidade-rececao-rnd_1509S5054000_potencia_de_ligacao_ligado_mva_rari,capacidade-rececao-rnd,1509S5054000,SANTIAGO,Setúbal,Santiago do Cacém,grid_connection_capacity_proxy,22.50895,potencia_de_ligacao_ligado_mva_rari,SE_AT,38.024901738891,-8.67507310256394,,,,UNASSIGNED_NOT_IN_BACKBONE,missing_backbone_match,False,No matching installation code in current S16 backbone core.,reject_for_opf,not_assigned_to_backbone,,,MISSING_COST_SCENARIO
GENCAND_capacidade-rececao-rnd_0211S5053400_potencia_de_ligacao_ligado_mva_rari,capacidade-rececao-rnd,0211S5053400,VILA NOVA MILFONTES (A),Beja,Odemira,grid_connection_capacity_proxy,7.375670000000002,potencia_de_ligacao_ligado_mva_rari,SE_AT,37.7354913918708,-8.76612596377235,,,,UNASSIGNED_NOT_IN_BACKBONE,missing_backbone_match,False,No matching installation code in current S16 backbone core.,reject_for_opf,not_assigned_to_backbone,,,MISSING_COST_SCENARIO
GENCAND_capacidade-rececao-rnd_1501S5054200_potencia_de_ligacao_ligado_mva_rari,capacidade-rececao-rnd,1501S5054200,COMPORTA,Setúbal,Alcácer do Sal,grid_connection_capacity_proxy,14.45362,potencia_de_ligacao_ligado_mva_rari,SE_AT,38.3744374440504,-8.78486166549782,,,,UNASSIGNED_NOT_IN_BACKBONE,missing_backbone_match,False,No matching installation code in current S16 backbone core.,reject_for_opf,not_assigned_to_backbone,,,MISSING_COST_SCENARIO
GENCAND_capacidade-rececao-rnd_1513P5907500_potencia_de_ligacao_ligado_mva_rari,capacidade-rececao-rnd,1513P5907500,MORGAVEL,Setúbal,Sines,grid_connection_capacity_proxy,48.9,potencia_de_ligacao_ligado_mva_rari,PC_AT,37.9159074506787,-8.77517747942776,,,,UNASSIGNED_NOT_IN_BACKBONE,missing_backbone_match,False,No matching installation code in current S16 backbone core.,reject_for_opf,not_assigned_to_backbone,,,MISSING_COST_SCENARIO
GENCAND_capacidade-rececao-rnd_0702S5040700_potencia_de_ligacao_ligado_mva_rari,capacidade-rececao-rnd,0702S5040700,CERÂMICA,Évora,Arraiolos,grid_connection_capacity_proxy,39.30823,potencia_de_ligacao_ligado_mva_rari,SE_AT,38.741573531386,-7.95003702249888,,,,UNASSIGNED_NOT_IN_BACKBONE,missing_backbone_match,False,No matching installation code in current S16 backbone core.,reject_for_opf,not_assigned_to_backbone,,,MISSING_COST_SCENARIO
GENCAND_capacidade-rececao-rnd_0701S5042100_potencia_de_ligacao_ligado_mva_rari,capacidade-rececao-rnd,0701S5042100,TERENA,Évora,Alandroal,grid_connection_capacity_proxy,21.82438,potencia_de_ligacao_ligado_mva_rari,SE_AT,38.6294910943099,-7.40445524934885,,,,UNASSIGNED_NOT_IN_BACKBONE,missing_backbone_match,False,No matching installation code in current S16 backbone core.,reject_for_opf,not_assigned_to_backbone,,,MISSING_COST_SCENARIO
GENCAND_capacidade-rececao-rnd_0705S5042000_potencia_de_ligacao_ligado_mva_rari,capacidade-rececao-rnd,0705S5042000,ÉVORA,Évora,Évora,grid_connection_capacity_proxy,7.312730000000003,potencia_de_ligacao_ligado_mva_rari,SE_AT,38.5762795445438,-7.90598573606607,,,,UNASSIGNED_NOT_IN_BACKBONE,missing_backbone_match,False,No matching installation code in current S16 backbone core.,reject_for_opf,not_assigned_to_backbone,,,MISSING_COST_SCENARIO
GENCAND_capacidade-rececao-rnd_1512S5031900_potencia_de_ligacao_ligado_mva_rari,capacidade-rececao-rnd,1512S5031900,TERROA (*),Setúbal,Setúbal,grid_connection_capacity_proxy,2.41821,potencia_de_ligacao_ligado_mva_rari,SE_AT,38.5236162143309,-8.86139348342098,,,,UNASSIGNED_NOT_IN_BACKBONE,missing_backbone_match,False,No matching installation code in current S16 backbone core.,reject_for_opf,not_assigned_to_backbone,,,MISSING_COST_SCENARIO
GENCAND_capacidade-rececao-rnd_1512S5032400_potencia_de_ligacao_ligado_mva_rari,capacidade-rececao-rnd,1512S5032400,BRASIL,Setúbal,Setúbal,grid_connection_capacity_proxy,2.4479,potencia_de_ligacao_ligado_mva_rari,SE_AT,38.5293199641337,-8.88730268220072,,,,UNASSIGNED_NOT_IN_BACKBONE,missing_backbone_match,False,No matching installation code in current S16 backbone core.,reject_for_opf,not_assigned_to_backbone,,,MISSING_COST_SCENARIO
GENCAND_capacidade-rececao-rnd_1512P5032500_potencia_de_ligacao_ligado_mva_rari,capacidade-rececao-rnd,1512P5032500,ALGERUZ,Setúbal,Setúbal,grid_connection_capacity_proxy,21.616,potencia_de_ligacao_ligado_mva_rari,PC_AT,38.5502695245521,-8.85100849841092,,,,UNASSIGNED_NOT_IN_BACKBONE,missing_backbone_match,False,No matching installation code in current S16 backbone core.,reject_for_opf,not_assigned_to_backbone,,,MISSING_COST_SCENARIO
GENCAND_capacidade-rececao-rnd_1506S5031400_potencia_de_ligacao_ligado_mva_rari,capacidade-rececao-rnd,1506S5031400,MOITA,Setúbal,Moita,grid_connection_capacity_proxy,38.66116,potencia_de_ligacao_ligado_mva_rari,SE_AT,38.630558790395,-8.99020217413639,,,,UNASSIGNED_NOT_IN_BACKBONE,missing_backbone_match,False,No matching installation code in current S16 backbone core.,reject_for_opf,not_assigned_to_backbone,,,MISSING_COST_SCENARIO
GENCAND_capacidade-rececao-rnd_1511S5020600_potencia_de_ligacao_ligado_mva_rari,capacidade-rececao-rnd,1511S5020600,QUINTA DO CONDE,Setúbal,Sesimbra,grid_connection_capacity_proxy,7.924499999999995,potencia_de_ligacao_ligado_mva_rari,SE_AT,38.5439716536938,-9.07337451340172,,,,UNASSIGNED_NOT_IN_BACKBONE,missing_backbone_match,False,No matching installation code in current S16 backbone core.,reject_for_opf,not_assigned_to_backbone,,,MISSING_COST_SCENARIO
GENCAND_capacidade-rececao-rnd_1504S5020200_potencia_de_ligacao_ligado_mva_rari,capacidade-rececao-rnd,1504S5020200,COINA,Setúbal,Barreiro,grid_connection_capacity_proxy,8.972889999999989,potencia_de_ligacao_ligado_mva_rari,SE_AT,38.5879552207102,-9.04379210227551,,,,UNASSIGNED_NOT_IN_BACKBONE,missing_backbone_match,False,No matching installation code in current S16 backbone core.,reject_for_opf,not_assigned_to_backbone,,,MISSING_COST_SCENARIO
GENCAND_capacidade-rececao-rnd_1504S5020700_potencia_de_ligacao_ligado_mva_rari,capacidade-rececao-rnd,1504S5020700,VILA CHÃ,Setúbal,Barreiro,grid_connection_capacity_proxy,11.26523,potencia_de_ligacao_ligado_mva_rari,SE_AT,38.6232485152187,-9.03752042527927,,,,UNASSIGNED_NOT_IN_BACKBONE,missing_backbone_match,False,No matching installation code in current S16 backbone core.,reject_for_opf,not_assigned_to_backbone,,,MISSING_COST_SCENARIO
GENCAND_capacidade-rececao-rnd_1510S5021200_potencia_de_ligacao_ligado_mva_rari,capacidade-rececao-rnd,1510S5021200,FOGUETEIRO,Setúbal,Seixal,grid_connection_capacity_proxy,10.22604,potencia_de_ligacao_ligado_mva_rari,SE_AT,38.6146183304279,-9.11331320253183,,,,UNASSIGNED_NOT_IN_BACKBONE,missing_backbone_match,False,No matching installation code in current S16 backbone core.,reject_for_opf,not_assigned_to_backbone,,,MISSING_COST_SCENARIO
GENCAND_capacidade-rececao-rnd_1503S5020400_potencia_de_ligacao_ligado_mva_rari,capacidade-rececao-rnd,1503S5020400,SOBREDA,Setúbal,Almada,grid_connection_capacity_proxy,4.822969999999992,potencia_de_ligacao_ligado_mva_rari,SE_AT,38.6478295674654,-9.17668132681433,,,,UNASSIGNED_NOT_IN_BACKBONE,missing_backbone_match,False,No matching installation code in current S16 backbone core.,reject_for_opf,not_assigned_to_backbone,,,MISSING_COST_SCENARIO
GENCAND_capacidade-rececao-rnd_1503S5021700_potencia_de_ligacao_ligado_mva_rari,capacidade-rececao-rnd,1503S5021700,LARANJEIRO,Setúbal,Almada,grid_connection_capacity_proxy,2.09883,potencia_de_ligacao_ligado_mva_rari,SE_AT,38.6556793361888,-9.15594572675852,,,,UNASSIGNED_NOT_IN_BACKBONE,missing_backbone_match,False,No matching installation code in current S16 backbone core.,reject_for_opf,not_assigned_to_backbone,,,MISSING_COST_SCENARIO
GENCAND_capacidade-rececao-rnd_1106S5275000_potencia_de_ligacao_ligado_mva_rari,capacidade-rececao-rnd,1106S5275000,AEROPORTO,Lisboa,Lisboa,grid_connection_capacity_proxy,1.8994900000000003,potencia_de_ligacao_ligado_mva_rari,SE_AT,38.7749889477088,-9.1258169458245,433.0,1106S5275000_60,60.0,ASSIGNED_TO_BACKBONE_BUS,high_installation_code_match,False,Installation-code-based assignment to S16 backbone candidate bus.,capacity_context_only,urban_substation_name_more_likely_load_supply_context,,,MISSING_COST_SCENARIO
GENCAND_capacidade-rececao-rnd_1106S5275000_potencia_de_ligacao_ligado_mva_rari,capacidade-rececao-rnd,1106S5275000,AEROPORTO,Lisboa,Lisboa,grid_connection_capacity_proxy,1.8994900000000003,potencia_de_ligacao_ligado_mva_rari,SE_AT,38.7749889477088,-9.1258169458245,434.0,1106S5275000_10,10.0,ASSIGNED_TO_BACKBONE_BUS,high_installation_code_match,False,Installation-code-based assignment to S16 backbone candidate bus.,capacity_context_only,urban_substation_name_more_likely_load_supply_context,,,MISSING_COST_SCENARIO
GENCAND_capacidade-rececao-rnd_1107S5167800_potencia_de_ligacao_ligado_mva_rari,capacidade-rececao-rnd,1107S5167800,ANAIA,Lisboa,Loures,grid_connection_capacity_proxy,10.07439,potencia_de_ligacao_ligado_mva_rari,SE_AT,38.8380869645039,-9.08635798887418,,,,UNASSIGNED_NOT_IN_BACKBONE,missing_backbone_match,False,No matching installation code in current S16 backbone core.,reject_for_opf,not_assigned_to_backbone,,,MISSING_COST_SCENARIO
GENCAND_capacidade-rececao-rnd_1105S5413000_potencia_de_ligacao_ligado_mva_rari,capacidade-rececao-rnd,1105S5413000,PAREDE,Lisboa,Cascais,grid_connection_capacity_proxy,3.1316100000000007,potencia_de_ligacao_ligado_mva_rari,SE_AT,38.6872269352874,-9.34652026685469,,,,UNASSIGNED_NOT_IN_BACKBONE,missing_backbone_match,False,No matching installation code in current S16 backbone core.,reject_for_opf,not_assigned_to_backbone,,,MISSING_COST_SCENARIO
GENCAND_capacidade-rececao-rnd_1111S5127800_potencia_de_ligacao_ligado_mva_rari,capacidade-rececao-rnd,1111S5127800,CAPA ROTA,Lisboa,Sintra,grid_connection_capacity_proxy,4.867170000000001,potencia_de_ligacao_ligado_mva_rari,SE_AT,38.7604004590443,-9.36324270861278,,,,UNASSIGNED_NOT_IN_BACKBONE,missing_backbone_match,False,No matching installation code in current S16 backbone core.,reject_for_opf,not_assigned_to_backbone,,,MISSING_COST_SCENARIO
GENCAND_capacidade-rececao-rnd_1111S5900300_potencia_de_ligacao_ligado_mva_rari,capacidade-rececao-rnd,1111S5900300,RANHOLAS,Lisboa,Sintra,grid_connection_capacity_proxy,1.4344700000000004,potencia_de_ligacao_ligado_mva_rari,SE_AT,38.7841653658077,-9.36082840635402,,,,UNASSIGNED_NOT_IN_BACKBONE,missing_backbone_match,False,No matching installation code in current S16 backbone core.,reject_for_opf,not_assigned_to_backbone,,,MISSING_COST_SCENARIO
GENCAND_capacidade-rececao-rnd_1111S5903100_potencia_de_ligacao_ligado_mva_rari,capacidade-rececao-rnd,1111S5903100,SÃO MARCOS,Lisboa,Sintra,grid_connection_capacity_proxy,3.24695,potencia_de_ligacao_ligado_mva_rari,SE_AT,38.7510208313432,-9.30298072974004,,,,UNASSIGNED_NOT_IN_BACKBONE,missing_backbone_match,False,No matching installation code in current S16 backbone core.,reject_for_opf,not_assigned_to_backbone,,,MISSING_COST_SCENARIO
GENCAND_capacidade-rececao-rnd_1111S5850000_potencia_de_ligacao_ligado_mva_rari,capacidade-rececao-rnd,1111S5850000,RIO MOURO,Lisboa,Sintra,grid_connection_capacity_proxy,3.1538000000000004,potencia_de_ligacao_ligado_mva_rari,SE_AT,38.7785956289096,-9.32378266541571,,,,UNASSIGNED_NOT_IN_BACKBONE,missing_backbone_match,False,No matching installation code in current S16 backbone core.,reject_for_opf,not_assigned_to_backbone,,,MISSING_COST_SCENARIO
GENCAND_capacidade-rececao-rnd_1111S5377000_potencia_de_ligacao_ligado_mva_rari,capacidade-rececao-rnd,1111S5377000,QUELUZ,Lisboa,Sintra,grid_connection_capacity_proxy,0.8312999999999998,potencia_de_ligacao_ligado_mva_rari,SE_AT,38.7557008178834,-9.25632226191825,,,,UNASSIGNED_NOT_IN_BACKBONE,missing_backbone_match,False,No matching installation code in current S16 backbone core.,reject_for_opf,not_assigned_to_backbone,,,MISSING_COST_SCENARIO
GENCAND_capacidade-rececao-rnd_1115S5480500_potencia_de_ligacao_ligado_mva_rari,capacidade-rececao-rnd,1115S5480500,REBOLEIRA,Lisboa,Amadora,grid_connection_capacity_proxy,4.2236199999999995,potencia_de_ligacao_ligado_mva_rari,SE_AT,38.7524282216842,-9.23235979612952,,,,UNASSIGNED_NOT_IN_BACKBONE,missing_backbone_match,False,No matching installation code in current S16 backbone core.,reject_for_opf,not_assigned_to_backbone,,,MISSING_COST_SCENARIO
GENCAND_capacidade-rececao-rnd_1111S5200000_potencia_de_ligacao_ligado_mva_rari,capacidade-rececao-rnd,1111S5200000,SABUGO,Lisboa,Sintra,grid_connection_capacity_proxy,40.88201,potencia_de_ligacao_ligado_mva_rari,SE_AT,38.834110538687,-9.30008023159825,,,,UNASSIGNED_NOT_IN_BACKBONE,missing_backbone_match,False,No matching installation code in current S16 backbone core.,reject_for_opf,not_assigned_to_backbone,,,MISSING_COST_SCENARIO
GENCAND_capacidade-rececao-rnd_1111S5905700_potencia_de_ligacao_ligado_mva_rari,capacidade-rececao-rnd,1111S5905700,GODIGANA (*),Lisboa,Sintra,grid_connection_capacity_proxy,2.708310000000001,potencia_de_ligacao_ligado_mva_rari,SE_AT,38.8626273459496,-9.37319190353444,,,,UNASSIGNED_NOT_IN_BACKBONE,missing_backbone_match,False,No matching installation code in current S16 backbone core.,reject_for_opf,not_assigned_to_backbone,,,MISSING_COST_SCENARIO
GENCAND_capacidade-rececao-rnd_1106S5183100_potencia_de_ligacao_ligado_mva_rari,capacidade-rececao-rnd,1106S5183100,ZAMBUJAL,Lisboa,Lisboa,grid_connection_capacity_proxy,6.67083,potencia_de_ligacao_ligado_mva_rari,SE_AT,38.7208265716968,-9.21261322266986,,,,UNASSIGNED_NOT_IN_BACKBONE,missing_backbone_match,False,No matching installation code in current S16 backbone core.,reject_for_opf,not_assigned_to_backbone,,,MISSING_COST_SCENARIO
GENCAND_capacidade-rececao-rnd_1106S5045000_potencia_de_ligacao_ligado_mva_rari,capacidade-rececao-rnd,1106S5045000,SÃO CIRO,Lisboa,Lisboa,grid_connection_capacity_proxy,0.27156,potencia_de_ligacao_ligado_mva_rari,SE_AT,38.7122270096857,-9.16181312089379,,,,UNASSIGNED_NOT_IN_BACKBONE,missing_backbone_match,False,No matching installation code in current S16 backbone core.,reject_for_opf,not_assigned_to_backbone,,,MISSING_COST_SCENARIO
GENCAND_capacidade-rececao-rnd_1115S5191000_potencia_de_ligacao_ligado_mva_rari,capacidade-rececao-rnd,1115S5191000,VENDA NOVA (Amadora),Lisboa,Amadora,grid_connection_capacity_proxy,0.6315799999999999,potencia_de_ligacao_ligado_mva_rari,SE_AT,38.7527028239781,-9.21507070373578,,,,UNASSIGNED_NOT_IN_BACKBONE,missing_backbone_match,False,No matching installation code in current S16 backbone core.,reject_for_opf,not_assigned_to_backbone,,,MISSING_COST_SCENARIO
GENCAND_capacidade-rececao-rnd_1106S5099600_potencia_de_ligacao_ligado_mva_rari,capacidade-rececao-rnd,1106S5099600,NORTE,Lisboa,Lisboa,grid_connection_capacity_proxy,1.23504,potencia_de_ligacao_ligado_mva_rari,SE_AT,38.7475541384006,-9.15739850854142,419.0,1106S5099600_60,60.0,ASSIGNED_TO_BACKBONE_BUS,high_installation_code_match,False,Installation-code-based assignment to S16 backbone candidate bus.,dispatchable_proxy,linked_connection_capacity_assumed_dispatchable_proxy,1.23504,0.0,MISSING_COST_SCENARIO
GENCAND_capacidade-rececao-rnd_1106S5099600_potencia_de_ligacao_ligado_mva_rari,capacidade-rececao-rnd,1106S5099600,NORTE,Lisboa,Lisboa,grid_connection_capacity_proxy,1.23504,potencia_de_ligacao_ligado_mva_rari,SE_AT,38.7475541384006,-9.15739850854142,420.0,1106S5099600_10,10.0,ASSIGNED_TO_BACKBONE_BUS,high_installation_code_match,False,Installation-code-based assignment to S16 backbone candidate bus.,capacity_context_only,lv_side_backbone_match_hold_out_from_first_dcopf_pass,,,MISSING_COST_SCENARIO
GENCAND_capacidade-rececao-rnd_1106S5728000_potencia_de_ligacao_ligado_mva_rari,capacidade-rececao-rnd,1106S5728000,COLOMBO,Lisboa,Lisboa,grid_connection_capacity_proxy,7.77427,potencia_de_ligacao_ligado_mva_rari,SE_AT,38.7555470676655,-9.18631762165254,443.0,1106S5728000_60,60.0,ASSIGNED_TO_BACKBONE_BUS,high_installation_code_match,False,Installation-code-based assignment to S16 backbone candidate bus.,capacity_context_only,urban_substation_name_more_likely_load_supply_context,,,MISSING_COST_SCENARIO
GENCAND_capacidade-rececao-rnd_1106S5728000_potencia_de_ligacao_ligado_mva_rari,capacidade-rececao-rnd,1106S5728000,COLOMBO,Lisboa,Lisboa,grid_connection_capacity_proxy,7.77427,potencia_de_ligacao_ligado_mva_rari,SE_AT,38.7555470676655,-9.18631762165254,444.0,1106S5728000_10,10.0,ASSIGNED_TO_BACKBONE_BUS,high_installation_code_match,False,Installation-code-based assignment to S16 backbone candidate bus.,capacity_context_only,urban_substation_name_more_likely_load_supply_context,,,MISSING_COST_SCENARIO
GENCAND_capacidade-rececao-rnd_1113S5527000_potencia_de_ligacao_ligado_mva_rari,capacidade-rececao-rnd,1113S5527000,CASALINHOS DE ALFAIATA,Lisboa,Torres Vedras,grid_connection_capacity_proxy,4.1124800000000015,potencia_de_ligacao_ligado_mva_rari,SE_AT,39.0945815661526,-9.34368339664191,,,,UNASSIGNED_NOT_IN_BACKBONE,missing_backbone_match,False,No matching installation code in current S16 backbone core.,reject_for_opf,not_assigned_to_backbone,,,MISSING_COST_SCENARIO
GENCAND_capacidade-rececao-rnd_1106S5140000_potencia_de_ligacao_ligado_mva_rari,capacidade-rececao-rnd,1106S5140000,VALE ESCURO,Lisboa,Lisboa,grid_connection_capacity_proxy,0.2527,potencia_de_ligacao_ligado_mva_rari,SE_AT,38.7275352193309,-9.12799272528189,421.0,1106S5140000_60,60.0,ASSIGNED_TO_BACKBONE_BUS,high_installation_code_match,False,Installation-code-based assignment to S16 backbone candidate bus.,capacity_context_only,urban_substation_name_more_likely_load_supply_context,,,MISSING_COST_SCENARIO
GENCAND_capacidade-rececao-rnd_1106S5140000_potencia_de_ligacao_ligado_mva_rari,capacidade-rececao-rnd,1106S5140000,VALE ESCURO,Lisboa,Lisboa,grid_connection_capacity_proxy,0.2527,potencia_de_ligacao_ligado_mva_rari,SE_AT,38.7275352193309,-9.12799272528189,422.0,1106S5140000_10,10.0,ASSIGNED_TO_BACKBONE_BUS,high_installation_code_match,False,Installation-code-based assignment to S16 backbone candidate bus.,capacity_context_only,urban_substation_name_more_likely_load_supply_context,,,MISSING_COST_SCENARIO
