facility_node_set,facility_buffer_m,endpoint_snap_threshold_m,merge_mode,circuit_id,classification,terminal_count,terminal_endpoint_cluster_ids,terminal_details_json,terminal_facility_uids,ambiguous_facility_match,mixed_voltage,mixed_status,voltage,status,voltage_values,status_values,segment_count,total_length_m,total_length_km,source_line_ids,line_ids,geometry_type,r,x,b,thermal_limit,transformer_impedance,tap_settings
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00453,tap / multi-terminal,3,"CL_0.5_01343,CL_0.5_01941,CL_0.5_05400","[{""endpoint_cluster_id"": ""CL_0.5_01343"", ""x"": -16737.524, ""y"": -13626.07, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}, {""endpoint_cluster_id"": ""CL_0.5_01941"", ""x"": -17185.237, ""y"": -13878.93, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}, {""endpoint_cluster_id"": ""CL_0.5_05400"", ""x"": -17262.863, ""y"": -13623.345, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}]",,False,False,False,60kv,em exploração,60kv,em exploração,3,796.3314130959502,0.796331,"1021725,44215714,1021755","ATSEG_00756_1021725,ATSEG_01094_44215714,ATSEG_03701_1021755",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00454,tap / multi-terminal,3,"CL_0.5_01346,CL_0.5_01942,CL_0.5_05217","[{""endpoint_cluster_id"": ""CL_0.5_01346"", ""x"": -17293.947, ""y"": -13649.956, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}, {""endpoint_cluster_id"": ""CL_0.5_01942"", ""x"": -17199.918, ""y"": -13883.386, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}, {""endpoint_cluster_id"": ""CL_0.5_05217"", ""x"": -16739.444, ""y"": -13631.866, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}]",,False,False,False,60kv,em exploração,60kv,em exploração,3,812.5201626759754,0.81252,"1021749,44623654,1021743","ATSEG_00757_1021749,ATSEG_01095_44623654,ATSEG_03528_1021743",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00455,single-facility,2,"CL_0.5_01348,CL_0.5_01349","[{""endpoint_cluster_id"": ""CL_0.5_01348"", ""x"": -22342.269, ""y"": -12576.253, ""facility_uid"": ""SE_AT:1418S5004100"", ""facility_code"": ""1418S5004100"", ""facility_name"": ""SANTA CITA"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 13.486, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_01349"", ""x"": -17060.751, ""y"": -13620.554, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}]",SE_AT:1418S5004100,False,False,False,60kv,em exploração,60kv,em exploração,1,5401.928928786383,5.401929,3412093,ATSEG_00759_3412093,LineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00456,tap / multi-terminal,3,"CL_0.5_01350,CL_0.5_01511,CL_0.5_03414","[{""endpoint_cluster_id"": ""CL_0.5_01350"", ""x"": -16362.09, ""y"": -13974.07, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}, {""endpoint_cluster_id"": ""CL_0.5_01511"", ""x"": -16759.271, ""y"": -13673.53, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}, {""endpoint_cluster_id"": ""CL_0.5_03414"", ""x"": -17054.139, ""y"": -13622.854, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}]",,False,False,False,60kv,em exploração,60kv,em exploração,3,904.3358022667876,0.904336,"3412097,3412685,202670409","ATSEG_00760_3412097,ATSEG_00850_3412685,ATSEG_02014_202670409",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00457,inter-facility,2,"CL_0.5_01352,CL_0.5_01353","[{""endpoint_cluster_id"": ""CL_0.5_01352"", ""x"": -41424.688, ""y"": -19240.354, ""facility_uid"": ""PC_AT:1419P5569100"", ""facility_code"": ""1419P5569100"", ""facility_name"": ""ALMONDA"", ""facility_type"": ""PC_AT"", ""facility_distance_m"": 8.209, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_01353"", ""x"": -35748.901, ""y"": -22057.894, ""facility_uid"": ""SE_AT:1419S5627800"", ""facility_code"": ""1419S5627800"", ""facility_name"": ""SERRADA GRANDE"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 14.692, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]","PC_AT:1419P5569100,SE_AT:1419S5627800",False,False,False,60kv,em exploração,60kv,em exploração,1,8014.047863636997,8.014048,1021575,ATSEG_00761_1021575,LineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00458,inter-facility,2,"CL_0.5_01355,CL_0.5_03007","[{""endpoint_cluster_id"": ""CL_0.5_01355"", ""x"": -41435.322, ""y"": -19244.352, ""facility_uid"": ""PC_AT:1419P5569100"", ""facility_code"": ""1419P5569100"", ""facility_name"": ""ALMONDA"", ""facility_type"": ""PC_AT"", ""facility_distance_m"": 8.008, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_03007"", ""x"": -45381.228, ""y"": -21993.932, ""facility_uid"": ""SE_AT:1402S5568200"", ""facility_code"": ""1402S5568200"", ""facility_name"": ""VILA MOREIRA"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 11.563, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]","PC_AT:1419P5569100,SE_AT:1402S5568200",False,False,False,60kv,em exploração,60kv,em exploração,4,5625.8818544010755,5.625882,"1021581,69475898,69475879,69475879","ATSEG_00762_1021581,ATSEG_01723_69475898,ATSEG_01892_69475879,ATSEG_04698_69475879",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00459,ambiguous,3,"CL_0.5_01357,CL_0.5_06077,CL_0.5_06079","[{""endpoint_cluster_id"": ""CL_0.5_01357"", ""x"": -3894.67, ""y"": -20061.523, ""facility_uid"": ""SE_AT:1401S5636700"", ""facility_code"": ""1401S5636700"", ""facility_name"": ""OLHO BOI"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 20.76, ""inside_facility"": true, ""ambiguous_facility_match"": true, ""candidate_facility_count"": 2}, {""endpoint_cluster_id"": ""CL_0.5_06077"", ""x"": -3857.087, ""y"": -20143.067, ""facility_uid"": ""SE_AT:1401S5990100"", ""facility_code"": ""1401S5990100"", ""facility_name"": ""SE MÓVEL 01"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 71.366, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_06079"", ""x"": -3859.076, ""y"": -20143.287, ""facility_uid"": ""SE_AT:1401S5990100"", ""facility_code"": ""1401S5990100"", ""facility_name"": ""SE MÓVEL 01"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 69.943, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]","SE_AT:1401S5636700,SE_AT:1401S5990100,SE_AT:1401S5990100",True,False,False,60kv,em exploração,60kv,em exploração,3,102.10883604343351,0.102109,"1021779,1919102190,1919102313","ATSEG_00764_1021779,ATSEG_04536_1919102190,ATSEG_04538_1919102313",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00460,ambiguous,2,"CL_0.5_01360,CL_0.5_05225","[{""endpoint_cluster_id"": ""CL_0.5_01360"", ""x"": -3873.709, ""y"": -20013.403, ""facility_uid"": ""SE_AT:1401S5636700"", ""facility_code"": ""1401S5636700"", ""facility_name"": ""OLHO BOI"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 59.037, ""inside_facility"": true, ""ambiguous_facility_match"": true, ""candidate_facility_count"": 2}, {""endpoint_cluster_id"": ""CL_0.5_05225"", ""x"": 11641.332, ""y"": -20712.595, ""facility_uid"": ""SE_AT:1413S5585200"", ""facility_code"": ""1413S5585200"", ""facility_name"": ""BELVER"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 28.992, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]","SE_AT:1401S5636700,SE_AT:1413S5585200",True,False,False,60kv,em exploração,60kv,em exploração,3,15436.69486657868,15.436695,"1021785,1021785,1021785","ATSEG_00765_1021785,ATSEG_03535_1021785,ATSEG_03569_1021785",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00461,inter-facility,2,"CL_0.5_01362,CL_0.5_06158","[{""endpoint_cluster_id"": ""CL_0.5_01362"", ""x"": 11655.05, ""y"": -20709.591, ""facility_uid"": ""SE_AT:1413S5585200"", ""facility_code"": ""1413S5585200"", ""facility_name"": ""BELVER"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 39.66, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_06158"", ""x"": 27371.883, ""y"": -11193.349, ""facility_uid"": ""SE_AT:1413S5632800"", ""facility_code"": ""1413S5632800"", ""facility_name"": ""PRACANA"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 13.039, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]","SE_AT:1413S5585200,SE_AT:1413S5632800",False,False,False,60kv,em exploração,60kv,em exploração,7,18591.643261219007,18.591643,"1021929,143453973,1021929,68736197,68736207,68736207,143453961","ATSEG_00766_1021929,ATSEG_02072_143453973,ATSEG_03711_1021929,ATSEG_04647_68736197,ATSEG_04648_68736207,ATSEG_04701_68736207,ATSEG_04885_143453961",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00462,single-facility,2,"CL_0.5_01365,CL_0.5_01366","[{""endpoint_cluster_id"": ""CL_0.5_01365"", ""x"": 27358.462, ""y"": -11176.891, ""facility_uid"": ""SE_AT:1413S5632800"", ""facility_code"": ""1413S5632800"", ""facility_name"": ""PRACANA"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 24.745, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_01366"", ""x"": 27523.027, ""y"": -11417.293, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}]",SE_AT:1413S5632800,False,False,False,60kv,em exploração,60kv,em exploração,1,466.0946849120795,0.466095,1022145,ATSEG_00768_1022145,LineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00463,single-facility,2,"CL_0.5_01367,CL_0.5_04236","[{""endpoint_cluster_id"": ""CL_0.5_01367"", ""x"": 27380.119, ""y"": -11204.169, ""facility_uid"": ""SE_AT:1413S5632800"", ""facility_code"": ""1413S5632800"", ""facility_name"": ""PRACANA"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 18.671, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_04236"", ""x"": 33828.016, ""y"": -15488.641, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}]",SE_AT:1413S5632800,False,False,False,60kv,em exploração,60kv,em exploração,6,8545.721190211148,8.545721,"1022163,828489405,1022163,1022163,1022163,828489414","ATSEG_00769_1022163,ATSEG_02690_828489405,ATSEG_03545_1022163,ATSEG_03571_1022163,ATSEG_03713_1022163,ATSEG_04245_828489414",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00464,inter-facility,2,"CL_0.5_01370,CL_0.5_05239","[{""endpoint_cluster_id"": ""CL_0.5_01370"", ""x"": 27360.48, ""y"": -11165.122, ""facility_uid"": ""SE_AT:1413S5632800"", ""facility_code"": ""1413S5632800"", ""facility_name"": ""PRACANA"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 36.327, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_05239"", ""x"": 20304.803, ""y"": 5939.961, ""facility_uid"": ""SE_AT:0508S5008800"", ""facility_code"": ""0508S5008800"", ""facility_name"": ""VALE SERRÃO"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 14.607, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]","SE_AT:1413S5632800,SE_AT:0508S5008800",False,False,False,60kv,em exploração,60kv,em exploração,2,19631.87495407451,19.631875,"1022169,1022169","ATSEG_00770_1022169,ATSEG_03546_1022169",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00465,inter-facility,2,"CL_0.5_05411,CL_0.5_05430","[{""endpoint_cluster_id"": ""CL_0.5_05411"", ""x"": -39229.475, ""y"": -415.628, ""facility_uid"": ""SE_AT:1421S5002900"", ""facility_code"": ""1421S5002900"", ""facility_name"": ""OURÉM"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 10.015, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_05430"", ""x"": -58869.534, ""y"": 3966.285, ""facility_uid"": ""SE_AT:1009S5002100"", ""facility_code"": ""1009S5002100"", ""facility_name"": ""AZÓIA"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 19.735, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]","SE_AT:1421S5002900,SE_AT:1009S5002100",False,False,False,60kv,em exploração,60kv,em exploração,4,20174.74092788705,20.174741,"3411977,3411977,3411973,3411981","ATSEG_00771_3411977,ATSEG_03562_3411977,ATSEG_03710_3411973,ATSEG_03733_3411981",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00466,isolated,2,"CL_0.5_01376,CL_0.5_01434","[{""endpoint_cluster_id"": ""CL_0.5_01376"", ""x"": -73912.701, ""y"": -34328.567, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}, {""endpoint_cluster_id"": ""CL_0.5_01434"", ""x"": -75670.339, ""y"": -35664.6, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}]",,False,False,False,60kv,desligado/reserva,60kv,desligado/reserva,2,2208.3515708004143,2.208352,"3412009,3412009","ATSEG_00773_3412009,ATSEG_00807_3412009",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00467,isolated,2,"CL_0.5_01377,CL_0.5_01378","[{""endpoint_cluster_id"": ""CL_0.5_01377"", ""x"": 11585.961, ""y"": -20553.721, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}, {""endpoint_cluster_id"": ""CL_0.5_01378"", ""x"": 11290.77, ""y"": -20308.435, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}]",,False,False,False,60kv,em exploração,60kv,em exploração,1,421.3812270638995,0.421381,1021785,ATSEG_00774_1021785,LineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00468,inter-facility,2,"CL_0.5_04510,CL_0.5_05226","[{""endpoint_cluster_id"": ""CL_0.5_04510"", ""x"": 11442.606, ""y"": -48121.446, ""facility_uid"": ""SE_AT:1213S5566900"", ""facility_code"": ""1213S5566900"", ""facility_name"": ""PONTE SOR"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 22.049, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_05226"", ""x"": 11667.366, ""y"": -20706.615, ""facility_uid"": ""SE_AT:1413S5585200"", ""facility_code"": ""1413S5585200"", ""facility_name"": ""BELVER"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 50.831, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]","SE_AT:1213S5566900,SE_AT:1413S5585200",False,False,False,60kv,em exploração,60kv,em exploração,6,21980.355668700548,21.980356,"1021935,1474698162,1474698202,1021935,1474698202,1474698202","ATSEG_00775_1021935,ATSEG_02924_1474698162,ATSEG_02925_1474698202,ATSEG_03536_1021935,ATSEG_04332_1474698202,ATSEG_04453_1474698202",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00469,isolated,2,"CL_0.5_04316,CL_0.5_05268","[{""endpoint_cluster_id"": ""CL_0.5_04316"", ""x"": 83930.372, ""y"": -84942.39, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}, {""endpoint_cluster_id"": ""CL_0.5_05268"", ""x"": 95996.942, ""y"": -82217.569, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}]",,False,False,False,60kv,desligado/reserva,60kv,desligado/reserva,5,12992.520433420694,12.99252,"1022073,1021204166,1022073,1002596572,1021204166","ATSEG_00778_1022073,ATSEG_02759_1021204166,ATSEG_03570_1022073,ATSEG_04327_1002596572,ATSEG_04328_1021204166",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00470,inter-facility,2,"CL_0.5_01385,CL_0.5_06021","[{""endpoint_cluster_id"": ""CL_0.5_01385"", ""x"": 59225.721, ""y"": -38543.381, ""facility_uid"": ""SE_AT:1214S5681500"", ""facility_code"": ""1214S5681500"", ""facility_name"": ""SÃO VICENTE"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 14.275, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_06021"", ""x"": 73025.096, ""y"": -61082.293, ""facility_uid"": ""SE_AT:1202S5901700"", ""facility_code"": ""1202S5901700"", ""facility_name"": ""ARRONCHES"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 19.135, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]","SE_AT:1214S5681500,SE_AT:1202S5901700",False,False,False,60kv,em exploração,60kv,em exploração,3,30596.710521856407,30.596711,"1022127,1022127,1654683740","ATSEG_00779_1022127,ATSEG_03712_1022127,ATSEG_04471_1654683740",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00471,inter-facility,2,"CL_0.5_05410,CL_0.5_06597","[{""endpoint_cluster_id"": ""CL_0.5_05410"", ""x"": 27376.184, ""y"": -11198.712, ""facility_uid"": ""SE_AT:1413S5632800"", ""facility_code"": ""1413S5632800"", ""facility_name"": ""PRACANA"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 14.786, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_06597"", ""x"": 36418.452, ""y"": -8435.838, ""facility_uid"": ""PC_AT:1212P5339100"", ""facility_code"": ""1212P5339100"", ""facility_name"": ""VELADA"", ""facility_type"": ""PC_AT"", ""facility_distance_m"": 32.906, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]","SE_AT:1413S5632800,PC_AT:1212P5339100",False,False,False,60kv,em exploração,60kv,em exploração,7,10129.586595524415,10.129587,"1022043,1022043,607623549,607623549,1022043,607623096,607623384","ATSEG_00780_1022043,ATSEG_00782_1022043,ATSEG_01628_607623549,ATSEG_02437_607623549,ATSEG_03709_1022043,ATSEG_05277_607623096,ATSEG_05278_607623384",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00472,inter-facility,2,"CL_0.5_02291,CL_0.5_06392","[{""endpoint_cluster_id"": ""CL_0.5_02291"", ""x"": 52442.131, ""y"": 17220.358, ""facility_uid"": ""SE_AT:0502S5006900"", ""facility_code"": ""0502S5006900"", ""facility_name"": ""TALAGUEIRA"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 60.729, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_06392"", ""x"": 39501.821, ""y"": 737.699, ""facility_uid"": ""SE_AT:0511S5011400"", ""facility_code"": ""0511S5011400"", ""facility_name"": ""VILA VELHA DE RODÃO"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 13.644, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]","SE_AT:0502S5006900,SE_AT:0511S5011400",False,False,False,60kv,em exploração,60kv,em exploração,4,24095.357613250475,24.095358,"1022247,187699576,1022247,283490509","ATSEG_00781_1022247,ATSEG_01294_187699576,ATSEG_03550_1022247,ATSEG_04951_283490509",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
