transformer_id,hv_bus,lv_bus,hv_kv,lv_kv,sn_mva,vk_percent,vkr_percent,pfe_kw,i0_percent,shift_degree,tap_side,tap_neutral,tap_min,tap_max,tap_step_percent,tap_pos,source_status,source_id,evidence,match_distance_m,parameter_status,pre_calibration_sn_mva,capacity_calibration_factor,p_hv_mw,q_hv_mvar,p_lv_mw,q_lv_mvar,pl_mw,ql_mvar,i_hv_ka,i_lv_ka,vm_hv_pu,va_hv_degree,vm_lv_pu,va_lv_degree,loading_percent,solved_tap_pos,initial_tap_pos,final_lv_vm_pu,tap_position_status,flow_result_status
TRAFO:00056,BUS:OSM:way:151061905:150,BUS:JUNCTION:60:01269,150,60,170.0,12.0,0.45,0.0,0.0,0.0,hv,0,-8,8,1.25,0,DIRECT_OSM_TRANSFORMER_TAG,OSM:node:4061449019,"{""frequency"": ""50"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""transformer"", ""transformer"": ""main"", ""voltage:primary"": ""150000"", ""voltage:secondary"": ""60000""}",43.82601856164426,VOLTAGE_PAIR_PROXY+REN_VOLTAGE_PAIR_AGGREGATE_CALIBRATION,170.0,1.0,62.32567340395464,17.414559866247874,-62.211521076920874,-14.372638921144334,0.1141523270337643,3.0419209451035396,0.2527602067689791,0.6319005169224478,0.9854398491634164,3.4173379004127873,0.9723028762354792,0.815044704136833,38.62884002254294,-8.0,0.0,0.9723028762354792,INFERRED_DISCRETE_VOLTAGE_CONTROL_NOT_OPERATOR_OBSERVED,AC_POWER_FLOW_SOLUTION_NOT_MEASURED_TELEMETRY
TRAFO:00057,BUS:OSM:way:151061905:150,BUS:JUNCTION:60:01269,150,60,170.0,12.0,0.45,0.0,0.0,0.0,hv,0,-8,8,1.25,0,DIRECT_OSM_TRANSFORMER_TAG,OSM:node:4061449033,"{""frequency"": ""50"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""transformer"", ""transformer"": ""main"", ""voltage:primary"": ""150000"", ""voltage:secondary"": ""60000""}",70.95108191789166,VOLTAGE_PAIR_PROXY+REN_VOLTAGE_PAIR_AGGREGATE_CALIBRATION,170.0,1.0,62.32567340395464,17.414559866247874,-62.211521076920874,-14.372638921144334,0.1141523270337643,3.0419209451035396,0.2527602067689791,0.6319005169224478,0.9854398491634164,3.4173379004127873,0.9723028762354792,0.815044704136833,38.62884002254294,-8.0,0.0,0.9723028762354792,INFERRED_DISCRETE_VOLTAGE_CONTROL_NOT_OPERATOR_OBSERVED,AC_POWER_FLOW_SOLUTION_NOT_MEASURED_TELEMETRY
TRAFO:00058,BUS:OSM:way:163226990:150,BUS:JUNCTION:60:00053,150,60,170.0,12.0,0.45,0.0,0.0,0.0,hv,0,-8,8,1.25,0,DIRECT_OSM_TRANSFORMER_TAG,OSM:node:5086912037,"{""frequency"": ""50"", ""location"": ""outdoor"", ""power"": ""transformer"", ""transformer"": ""main"", ""voltage:primary"": ""150000"", ""voltage:secondary"": ""60000"", ""windings:auto"": ""yes""}",260.16695588066614,VOLTAGE_PAIR_PROXY+REN_VOLTAGE_PAIR_AGGREGATE_CALIBRATION,170.0,1.0,31.865663648039988,5.7565895913568035,-31.83746431059895,-5.00513618318812,0.0281993374410376,0.7514534081686834,0.1256278043845643,0.3140695109614109,0.9921075340530838,-12.399879967068978,0.9874208478256848,-13.705734218750976,19.19944765035791,0.0,0.0,0.9874208478256848,INFERRED_DISCRETE_VOLTAGE_CONTROL_NOT_OPERATOR_OBSERVED,AC_POWER_FLOW_SOLUTION_NOT_MEASURED_TELEMETRY
TRAFO:00059,BUS:OSM:way:163226990:150,BUS:JUNCTION:60:00053,150,60,170.0,12.0,0.45,0.0,0.0,0.0,hv,0,-8,8,1.25,0,DIRECT_OSM_TRANSFORMER_TAG,OSM:node:5086912040,"{""frequency"": ""50"", ""location"": ""outdoor"", ""power"": ""transformer"", ""transformer"": ""main"", ""voltage:primary"": ""150000"", ""voltage:secondary"": ""60000"", ""windings:auto"": ""yes""}",279.9497333054342,VOLTAGE_PAIR_PROXY+REN_VOLTAGE_PAIR_AGGREGATE_CALIBRATION,170.0,1.0,31.865663648039988,5.7565895913568035,-31.83746431059895,-5.00513618318812,0.0281993374410376,0.7514534081686834,0.1256278043845643,0.3140695109614109,0.9921075340530838,-12.399879967068978,0.9874208478256848,-13.705734218750976,19.19944765035791,0.0,0.0,0.9874208478256848,INFERRED_DISCRETE_VOLTAGE_CONTROL_NOT_OPERATOR_OBSERVED,AC_POWER_FLOW_SOLUTION_NOT_MEASURED_TELEMETRY
TRAFO:00060,BUS:OSM:way:142182853:220,BUS:JUNCTION:60:01206,220,60,170.0,12.0,0.4,0.0,0.0,0.0,hv,0,-8,8,1.25,0,DIRECT_OSM_TRANSFORMER_TAG,OSM:node:6482980943,"{""frequency"": ""50"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""phases"": ""3"", ""power"": ""transformer"", ""rating"": ""170 MVA"", ""transformer"": ""main"", ""voltage:primary"": ""220000"", ""voltage:secondary"": ""60000""}",111.04497118572596,OSM_NAMEPLATE_MVA_WITH_PROXY_IMPEDANCE+REN_VOLTAGE_PAIR_AGGREGATE_CALIBRATION,170.0,1.0,45.54521097487922,9.9237508810301,-45.49323040225735,-8.365200286035838,0.0519805726218649,1.5585505949942604,0.1233478791333771,0.4522755568223828,0.99174400999411,-1.607926261358111,0.9841297813977904,-3.4808242495579256,27.648149768395474,-8.0,0.0,0.9841297813977904,INFERRED_DISCRETE_VOLTAGE_CONTROL_NOT_OPERATOR_OBSERVED,AC_POWER_FLOW_SOLUTION_NOT_MEASURED_TELEMETRY
TRAFO:00061,BUS:OSM:way:142182853:220,BUS:JUNCTION:60:01206,220,60,170.0,12.0,0.4,0.0,0.0,0.0,hv,0,-8,8,1.25,0,DIRECT_OSM_TRANSFORMER_TAG,OSM:node:6482980944,"{""frequency"": ""50"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""phases"": ""3"", ""power"": ""transformer"", ""rating"": ""170 MVA"", ""transformer"": ""main"", ""voltage:primary"": ""220000"", ""voltage:secondary"": ""60000""}",99.12502238930604,OSM_NAMEPLATE_MVA_WITH_PROXY_IMPEDANCE+REN_VOLTAGE_PAIR_AGGREGATE_CALIBRATION,170.0,1.0,45.54521097487922,9.9237508810301,-45.49323040225735,-8.365200286035838,0.0519805726218649,1.5585505949942604,0.1233478791333771,0.4522755568223828,0.99174400999411,-1.607926261358111,0.9841297813977904,-3.4808242495579256,27.648149768395474,-8.0,0.0,0.9841297813977904,INFERRED_DISCRETE_VOLTAGE_CONTROL_NOT_OPERATOR_OBSERVED,AC_POWER_FLOW_SOLUTION_NOT_MEASURED_TELEMETRY
TRAFO:00062,BUS:OSM:way:144396420:220,BUS:JUNCTION:60:01101,220,60,170.0,12.0,0.4,0.0,0.0,0.0,hv,0,-8,8,1.25,0,DIRECT_OSM_TRANSFORMER_TAG,OSM:node:6482981154,"{""frequency"": ""50"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""transformer"", ""transformer"": ""main"", ""voltage:primary"": ""220000"", ""voltage:secondary"": ""60000""}",57.19666925228603,VOLTAGE_PAIR_PROXY+REN_VOLTAGE_PAIR_AGGREGATE_CALIBRATION,170.0,1.0,-67.29971310869858,14.548985567130543,67.41134702861191,-11.201829052173782,0.1116339199133307,3.3471565149567635,0.1807628767349191,0.6627972146947035,0.9996292627062344,1.7749663920004184,0.9920994861472048,4.538858481970568,40.51759238704814,0.0,0.0,0.9920994861472048,INFERRED_DISCRETE_VOLTAGE_CONTROL_NOT_OPERATOR_OBSERVED,AC_POWER_FLOW_SOLUTION_NOT_MEASURED_TELEMETRY
TRAFO:00063,BUS:OSM:way:690953979:220,BUS:JUNCTION:60:01996,220,60,126.0,12.0,0.4,0.0,0.0,0.0,hv,0,-8,8,1.25,0,DIRECT_OSM_TRANSFORMER_TAG,OSM:node:6482981262,"{""frequency"": ""50"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""transformer"", ""rating"": ""126 MVA"", ""transformer"": ""main"", ""voltage:primary"": ""220000"", ""voltage:secondary"": ""60000""}",78.35093516268584,OSM_NAMEPLATE_MVA_WITH_PROXY_IMPEDANCE+REN_VOLTAGE_PAIR_AGGREGATE_CALIBRATION,126.0,1.0,-25.33928420883584,7.258888574228801,25.36133254820608,-6.597805967576813,0.0220483393702402,0.6610826066519886,0.0691607845500395,0.253589543350145,1.0001785940457968,4.394965250869172,0.9943727897795976,5.797884041977388,20.915713016697214,0.0,0.0,0.9943727897795976,INFERRED_DISCRETE_VOLTAGE_CONTROL_NOT_OPERATOR_OBSERVED,AC_POWER_FLOW_SOLUTION_NOT_MEASURED_TELEMETRY
TRAFO:00064,BUS:OSM:way:690953979:220,BUS:JUNCTION:60:01996,220,60,126.0,12.0,0.4,0.0,0.0,0.0,hv,0,-8,8,1.25,0,DIRECT_OSM_TRANSFORMER_TAG,OSM:node:6482981263,"{""frequency"": ""50"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""transformer"", ""rating"": ""126 MVA"", ""transformer"": ""main"", ""voltage:primary"": ""220000"", ""voltage:secondary"": ""60000""}",76.96279063647638,OSM_NAMEPLATE_MVA_WITH_PROXY_IMPEDANCE+REN_VOLTAGE_PAIR_AGGREGATE_CALIBRATION,126.0,1.0,-25.33928420883584,7.258888574228801,25.36133254820608,-6.597805967576813,0.0220483393702402,0.6610826066519886,0.0691607845500395,0.253589543350145,1.0001785940457968,4.394965250869172,0.9943727897795976,5.797884041977388,20.915713016697214,0.0,0.0,0.9943727897795976,INFERRED_DISCRETE_VOLTAGE_CONTROL_NOT_OPERATOR_OBSERVED,AC_POWER_FLOW_SOLUTION_NOT_MEASURED_TELEMETRY
TRAFO:00065,BUS:OSM:way:144386243:220,BUS:JUNCTION:60:00177,220,60,126.0,12.0,0.4,0.0,0.0,0.0,hv,0,-8,8,1.25,0,DIRECT_OSM_TRANSFORMER_TAG,OSM:node:6483211064,"{""frequency"": ""50"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""transformer"", ""rating"": ""126 MVA"", ""transformer"": ""main"", ""voltage:primary"": ""220000"", ""voltage:secondary"": ""60000""}",94.79988069847896,OSM_NAMEPLATE_MVA_WITH_PROXY_IMPEDANCE+REN_VOLTAGE_PAIR_AGGREGATE_CALIBRATION,126.0,1.0,5.982097619433702,4.655687128483834,-5.98027346341571,-4.6009928589942195,0.0018241560179923,0.0546942694896142,0.0198931225858934,0.0729414494816094,0.9999999999999998,4.756988212417486,0.9953940202557966,4.437738233158362,6.016109356184103,0.0,0.0,0.9953940202557966,INFERRED_DISCRETE_VOLTAGE_CONTROL_NOT_OPERATOR_OBSERVED,AC_POWER_FLOW_SOLUTION_NOT_MEASURED_TELEMETRY
TRAFO:00066,BUS:OSM:way:144386243:220,BUS:JUNCTION:60:00177,220,60,126.0,12.0,0.4,0.0,0.0,0.0,hv,0,-8,8,1.25,0,DIRECT_OSM_TRANSFORMER_TAG,OSM:node:6483211065,"{""frequency"": ""50"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""transformer"", ""rating"": ""126 MVA"", ""transformer"": ""main"", ""voltage:primary"": ""220000"", ""voltage:secondary"": ""60000""}",81.00554651718463,OSM_NAMEPLATE_MVA_WITH_PROXY_IMPEDANCE+REN_VOLTAGE_PAIR_AGGREGATE_CALIBRATION,126.0,1.0,5.982097619433702,4.655687128483834,-5.98027346341571,-4.6009928589942195,0.0018241560179923,0.0546942694896142,0.0198931225858934,0.0729414494816094,0.9999999999999998,4.756988212417486,0.9953940202557966,4.437738233158362,6.016109356184103,0.0,0.0,0.9953940202557966,INFERRED_DISCRETE_VOLTAGE_CONTROL_NOT_OPERATOR_OBSERVED,AC_POWER_FLOW_SOLUTION_NOT_MEASURED_TELEMETRY
TRAFO:00067,BUS:OSM:way:144385734:400,BUS:OSM:way:144385734:220,400,220,476.47058823529414,12.0,0.3,0.0,0.0,0.0,hv,0,-8,8,1.25,0,DIRECT_OSM_TRANSFORMER_TAG,OSM:node:6484604251,"{""frequency"": ""50"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""transformer"", ""rating"": ""450 MVA"", ""transformer"": ""main"", ""voltage:primary"": ""400000"", ""voltage:secondary"": ""220000"", ""windings:auto"": ""yes""}",41.50954248354978,OSM_NAMEPLATE_MVA_WITH_PROXY_IMPEDANCE+REN_VOLTAGE_PAIR_AGGREGATE_CALIBRATION,450.0,1.0588235294117647,-285.46291821569645,31.310142056617433,285.98169187338544,-10.565681433323464,0.5187736576889961,20.744460623293968,0.4143103287392801,0.7532915067986911,1.0004607277028943,0.4598354476200664,0.9969836733174798,4.603282899115566,60.24351195609358,0.0,0.0,0.9969836733174798,INFERRED_DISCRETE_VOLTAGE_CONTROL_NOT_OPERATOR_OBSERVED,AC_POWER_FLOW_SOLUTION_NOT_MEASURED_TELEMETRY
TRAFO:00068,BUS:OSM:way:144385734:400,BUS:OSM:way:144385734:220,400,220,476.47058823529414,12.0,0.3,0.0,0.0,0.0,hv,0,-8,8,1.25,0,DIRECT_OSM_TRANSFORMER_TAG,OSM:node:6484604252,"{""frequency"": ""50"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""transformer"", ""rating"": ""450 MVA"", ""transformer"": ""main"", ""voltage:primary"": ""400000"", ""voltage:secondary"": ""220000"", ""windings:auto"": ""yes""}",21.494727074047383,OSM_NAMEPLATE_MVA_WITH_PROXY_IMPEDANCE+REN_VOLTAGE_PAIR_AGGREGATE_CALIBRATION,450.0,1.0588235294117647,-285.46291821569645,31.310142056617433,285.98169187338544,-10.565681433323464,0.5187736576889961,20.744460623293968,0.4143103287392801,0.7532915067986911,1.0004607277028943,0.4598354476200664,0.9969836733174798,4.603282899115566,60.24351195609358,0.0,0.0,0.9969836733174798,INFERRED_DISCRETE_VOLTAGE_CONTROL_NOT_OPERATOR_OBSERVED,AC_POWER_FLOW_SOLUTION_NOT_MEASURED_TELEMETRY
TRAFO:00069,BUS:OSM:way:144385734:400,BUS:OSM:way:144385734:220,400,220,476.47058823529414,12.0,0.3,0.0,0.0,0.0,hv,0,-8,8,1.25,0,DIRECT_OSM_TRANSFORMER_TAG,OSM:node:6484604253,"{""frequency"": ""50"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""transformer"", ""rating"": ""450 MVA"", ""transformer"": ""main"", ""voltage:primary"": ""400000"", ""voltage:secondary"": ""220000"", ""windings:auto"": ""yes""}",7.94770601324039,OSM_NAMEPLATE_MVA_WITH_PROXY_IMPEDANCE+REN_VOLTAGE_PAIR_AGGREGATE_CALIBRATION,450.0,1.0588235294117647,-285.46291821569645,31.310142056617433,285.98169187338544,-10.565681433323464,0.5187736576889961,20.744460623293968,0.4143103287392801,0.7532915067986911,1.0004607277028943,0.4598354476200664,0.9969836733174798,4.603282899115566,60.24351195609358,0.0,0.0,0.9969836733174798,INFERRED_DISCRETE_VOLTAGE_CONTROL_NOT_OPERATOR_OBSERVED,AC_POWER_FLOW_SOLUTION_NOT_MEASURED_TELEMETRY
TRAFO:00070,BUS:OSM:way:144377301:220,BUS:EREDES:1308S5007600:60,220,60,170.0,12.0,0.4,0.0,0.0,0.0,hv,0,-8,8,1.25,0,DIRECT_OSM_TRANSFORMER_TAG,OSM:node:6501160243,"{""frequency"": ""50"", ""operator"": ""REN"", ""power"": ""transformer"", ""rating"": ""170 MVA"", ""transformer"": ""main"", ""voltage:primary"": ""220000"", ""voltage:secondary"": ""60000""}",142.3172351446702,OSM_NAMEPLATE_MVA_WITH_PROXY_IMPEDANCE+REN_VOLTAGE_PAIR_AGGREGATE_CALIBRATION,170.0,1.0,58.051717025698,13.59666110594696,-57.96653058695177,-11.042488112139717,0.0851864387462342,2.554172993807244,0.1579051840621028,0.578985674894377,0.990905477263986,-1.7372060096774409,0.9807044142981576,-4.1337150126744335,35.394091968410024,-8.0,0.0,0.9807044142981576,INFERRED_DISCRETE_VOLTAGE_CONTROL_NOT_OPERATOR_OBSERVED,AC_POWER_FLOW_SOLUTION_NOT_MEASURED_TELEMETRY
TRAFO:00071,BUS:OSM:way:144377301:220,BUS:EREDES:1308S5007600:60,220,60,120.0,12.0,0.4,0.0,0.0,0.0,hv,0,-8,8,1.25,0,DIRECT_OSM_TRANSFORMER_TAG,OSM:node:6501160244,"{""frequency"": ""50"", ""operator"": ""REN"", ""power"": ""transformer"", ""rating"": ""120 MVA"", ""transformer"": ""main"", ""voltage:primary"": ""220000"", ""voltage:secondary"": ""60000""}",148.54490421824954,OSM_NAMEPLATE_MVA_WITH_PROXY_IMPEDANCE+REN_VOLTAGE_PAIR_AGGREGATE_CALIBRATION,120.0,1.0,40.97768260637507,9.597643133609608,-40.91755100255419,-7.7946974909221405,0.0601316038208779,1.802945642687468,0.1114624828673667,0.4086957705136779,0.990905477263986,-1.7372060096774409,0.9807044142981576,-4.1337150126744335,35.394091968410024,-8.0,0.0,0.9807044142981576,INFERRED_DISCRETE_VOLTAGE_CONTROL_NOT_OPERATOR_OBSERVED,AC_POWER_FLOW_SOLUTION_NOT_MEASURED_TELEMETRY
TRAFO:00072,BUS:OSM:way:144377301:220,BUS:EREDES:1308S5007600:60,220,60,170.0,12.0,0.4,0.0,0.0,0.0,hv,0,-8,8,1.25,0,DIRECT_OSM_TRANSFORMER_TAG,OSM:node:6501160245,"{""frequency"": ""50"", ""operator"": ""REN"", ""power"": ""transformer"", ""rating"": ""170 MVA"", ""transformer"": ""main"", ""voltage:primary"": ""220000"", ""voltage:secondary"": ""60000""}",156.33556545343887,OSM_NAMEPLATE_MVA_WITH_PROXY_IMPEDANCE+REN_VOLTAGE_PAIR_AGGREGATE_CALIBRATION,170.0,1.0,58.051717025698,13.59666110594696,-57.96653058695177,-11.042488112139717,0.0851864387462342,2.554172993807244,0.1579051840621028,0.578985674894377,0.990905477263986,-1.7372060096774409,0.9807044142981576,-4.1337150126744335,35.394091968410024,-8.0,0.0,0.9807044142981576,INFERRED_DISCRETE_VOLTAGE_CONTROL_NOT_OPERATOR_OBSERVED,AC_POWER_FLOW_SOLUTION_NOT_MEASURED_TELEMETRY
TRAFO:00073,BUS:OSM:way:151061884:400,BUS:OSM:way:151061884:150,400,150,450.0,12.0,0.3,0.0,0.0,0.0,hv,0,-8,8,1.25,0,DIRECT_OSM_TRANSFORMER_TAG,OSM:node:6501416203,"{""frequency"": ""50"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""phases"": ""3"", ""power"": ""transformer"", ""rating"": ""450 MVA"", ""transformer"": ""main"", ""voltage:primary"": ""400000"", ""voltage:secondary"": ""150000"", ""windings:auto"": ""yes""}",108.51818742480312,OSM_NAMEPLATE_MVA_WITH_PROXY_IMPEDANCE+REN_VOLTAGE_PAIR_AGGREGATE_CALIBRATION,450.0,1.0,-200.2294868265239,37.734653151347246,200.5069188901168,-26.64083905045505,0.2774320635929257,11.093814100892196,0.2944444257797748,0.7851851354127329,0.9988091124838172,1.5379700055245389,0.9915290145836256,4.642173477517497,45.332684929423415,0.0,0.0,0.9915290145836256,INFERRED_DISCRETE_VOLTAGE_CONTROL_NOT_OPERATOR_OBSERVED,AC_POWER_FLOW_SOLUTION_NOT_MEASURED_TELEMETRY
TRAFO:00074,BUS:OSM:way:151061884:400,BUS:OSM:way:151061884:150,400,150,450.0,12.0,0.3,0.0,0.0,0.0,hv,0,-8,8,1.25,0,DIRECT_OSM_TRANSFORMER_TAG,OSM:node:6501416204,"{""frequency"": ""50"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""phases"": ""3"", ""power"": ""transformer"", ""rating"": ""450 MVA"", ""transformer"": ""main"", ""voltage:primary"": ""400000"", ""voltage:secondary"": ""150000"", ""windings:auto"": ""yes""}",87.79038395887223,OSM_NAMEPLATE_MVA_WITH_PROXY_IMPEDANCE+REN_VOLTAGE_PAIR_AGGREGATE_CALIBRATION,450.0,1.0,-200.2294868265239,37.734653151347246,200.5069188901168,-26.64083905045505,0.2774320635929257,11.093814100892196,0.2944444257797748,0.7851851354127329,0.9988091124838172,1.5379700055245389,0.9915290145836256,4.642173477517497,45.332684929423415,0.0,0.0,0.9915290145836256,INFERRED_DISCRETE_VOLTAGE_CONTROL_NOT_OPERATOR_OBSERVED,AC_POWER_FLOW_SOLUTION_NOT_MEASURED_TELEMETRY
TRAFO:00075,BUS:OSM:way:151061928:150,BUS:JUNCTION:60:00482,150,60,170.0,12.0,0.45,0.0,0.0,0.0,hv,0,-8,8,1.25,0,DIRECT_OSM_TRANSFORMER_TAG,OSM:node:6501429713,"{""frequency"": ""50"", ""power"": ""transformer"", ""transformer"": ""main"", ""voltage:primary"": ""150000"", ""voltage:secondary"": ""60000""}",60.46978970940533,VOLTAGE_PAIR_PROXY+REN_VOLTAGE_PAIR_AGGREGATE_CALIBRATION,170.0,1.0,44.6688818175655,5.716990795159816,-44.61411541964891,-4.257580748608153,0.0547663979165875,1.459410046551663,0.17507470617836,0.4376867654459,0.9900518321466604,3.148426547575871,0.9852935274353594,1.3063195881342375,26.75631937245109,0.0,0.0,0.9852935274353594,INFERRED_DISCRETE_VOLTAGE_CONTROL_NOT_OPERATOR_OBSERVED,AC_POWER_FLOW_SOLUTION_NOT_MEASURED_TELEMETRY
TRAFO:00076,BUS:OSM:way:144564903:400,BUS:JUNCTION:60:00055,400,60,170.0,12.0,0.35,0.0,0.0,0.0,hv,0,-8,8,1.25,0,DIRECT_OSM_TRANSFORMER_TAG,OSM:node:7005288421,"{""frequency"": ""50"", ""power"": ""transformer"", ""rating"": ""170 MVA"", ""transformer"": ""main"", ""voltage:primary"": ""400000"", ""voltage:secondary"": ""60000""}",82.873044699276,OSM_NAMEPLATE_MVA_WITH_PROXY_IMPEDANCE+REN_VOLTAGE_PAIR_AGGREGATE_CALIBRATION,170.0,1.0,61.766295542640336,18.11715664733679,-61.68101153638005,-15.194377565266915,0.0852840062602879,2.9227790820698765,0.0928974122616444,0.6193160817442962,1.0001135291151997,-3.940838294697888,0.9870063264829968,-6.449593213808044,37.85953833619769,0.0,0.0,0.9870063264829968,INFERRED_DISCRETE_VOLTAGE_CONTROL_NOT_OPERATOR_OBSERVED,AC_POWER_FLOW_SOLUTION_NOT_MEASURED_TELEMETRY
TRAFO:00077,BUS:OSM:way:132865612:150,BUS:JUNCTION:60:01977,150,60,170.0,12.0,0.45,0.0,0.0,0.0,hv,0,-8,8,1.25,0,DIRECT_OSM_TRANSFORMER_TAG,OSM:node:7016082316,"{""frequency"": ""50"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""transformer"", ""transformer"": ""main"", ""voltage:primary"": ""150000"", ""voltage:secondary"": ""60000""}",108.50863793262684,VOLTAGE_PAIR_PROXY+REN_VOLTAGE_PAIR_AGGREGATE_CALIBRATION,170.0,1.0,95.68673044358351,16.168946367985594,-95.43114166927012,-9.358039695121663,0.2555887743133951,6.810906672863931,0.3782136554423352,0.945534138605838,0.987588618278876,2.828705181813412,0.9758411251696028,-1.161859837220767,57.80164123610063,-8.0,0.0,0.9758411251696028,INFERRED_DISCRETE_VOLTAGE_CONTROL_NOT_OPERATOR_OBSERVED,AC_POWER_FLOW_SOLUTION_NOT_MEASURED_TELEMETRY
TRAFO:00078,BUS:OSM:way:132865612:150,BUS:JUNCTION:60:01977,150,60,170.0,12.0,0.45,0.0,0.0,0.0,hv,0,-8,8,1.25,0,DIRECT_OSM_TRANSFORMER_TAG,OSM:node:7016082317,"{""frequency"": ""50"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""transformer"", ""transformer"": ""main"", ""voltage:primary"": ""150000"", ""voltage:secondary"": ""60000""}",120.7252963680995,VOLTAGE_PAIR_PROXY+REN_VOLTAGE_PAIR_AGGREGATE_CALIBRATION,170.0,1.0,95.68673044358351,16.168946367985594,-95.43114166927012,-9.358039695121663,0.2555887743133951,6.810906672863931,0.3782136554423352,0.945534138605838,0.987588618278876,2.828705181813412,0.9758411251696028,-1.161859837220767,57.80164123610063,-8.0,0.0,0.9758411251696028,INFERRED_DISCRETE_VOLTAGE_CONTROL_NOT_OPERATOR_OBSERVED,AC_POWER_FLOW_SOLUTION_NOT_MEASURED_TELEMETRY
TRAFO:00079,BUS:OSM:way:151111218:220,BUS:EREDES:1312P5013500:60,220,60,170.0,12.0,0.4,0.0,0.0,0.0,hv,0,-8,8,1.25,0,DIRECT_OSM_TRANSFORMER_TAG,OSM:node:7018245528,"{""frequency"": ""50"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""transformer"", ""rating"": ""170 MVA"", ""transformer"": ""main"", ""voltage:primary"": ""220000"", ""voltage:secondary"": ""60000""}",14.506184310553124,OSM_NAMEPLATE_MVA_WITH_PROXY_IMPEDANCE+REN_VOLTAGE_PAIR_AGGREGATE_CALIBRATION,170.0,1.0,79.74677691540123,22.644718574467415,-79.58210039532064,-17.7071683435328,0.1646765200805902,4.937550230934615,0.2195467423173407,0.8050047218302493,0.9909272038410234,-1.730196501572823,0.9745357624715968,-5.038428050415466,49.21090865445327,-8.0,0.0,0.9745357624715968,INFERRED_DISCRETE_VOLTAGE_CONTROL_NOT_OPERATOR_OBSERVED,AC_POWER_FLOW_SOLUTION_NOT_MEASURED_TELEMETRY
TRAFO:00080,BUS:OSM:way:151111218:220,BUS:EREDES:1312P5013500:60,220,60,170.0,12.0,0.4,0.0,0.0,0.0,hv,0,-8,8,1.25,0,DIRECT_OSM_TRANSFORMER_TAG,OSM:node:7018245529,"{""frequency"": ""50"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""transformer"", ""rating"": ""170 MVA"", ""transformer"": ""main"", ""voltage:primary"": ""220000"", ""voltage:secondary"": ""60000""}",14.892444027921782,OSM_NAMEPLATE_MVA_WITH_PROXY_IMPEDANCE+REN_VOLTAGE_PAIR_AGGREGATE_CALIBRATION,170.0,1.0,79.74677691540123,22.644718574467415,-79.58210039532064,-17.7071683435328,0.1646765200805902,4.937550230934615,0.2195467423173407,0.8050047218302493,0.9909272038410234,-1.730196501572823,0.9745357624715968,-5.038428050415466,49.21090865445327,-8.0,0.0,0.9745357624715968,INFERRED_DISCRETE_VOLTAGE_CONTROL_NOT_OPERATOR_OBSERVED,AC_POWER_FLOW_SOLUTION_NOT_MEASURED_TELEMETRY
TRAFO:00081,BUS:OSM:way:813954335:400,BUS:JUNCTION:60:02691,400,60,170.0,12.0,0.35,0.0,0.0,0.0,hv,0,-8,8,1.25,0,DIRECT_OSM_TRANSFORMER_TAG,OSM:node:8738632458,"{""frequency"": ""50"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""transformer"", ""transformer"": ""main"", ""voltage:primary"": ""400000"", ""voltage:secondary"": ""60000""}",76.42672112215304,VOLTAGE_PAIR_PROXY+REN_VOLTAGE_PAIR_AGGREGATE_CALIBRATION,170.0,1.0,43.429706566038774,-1.0585381934996476,-43.390615361745496,2.3982378536284084,0.0390912042932782,1.3396996601287607,0.0628940186130318,0.4192934574202122,0.9969787331667144,-9.400228382778064,0.997305447834011,-11.167570364613228,25.63191428940089,0.0,0.0,0.997305447834011,INFERRED_DISCRETE_VOLTAGE_CONTROL_NOT_OPERATOR_OBSERVED,AC_POWER_FLOW_SOLUTION_NOT_MEASURED_TELEMETRY
