node_id,node_type,bus_id,bus_name,voltage_kv,zone,in_service,min_vm_pu,max_vm_pu,source_scenario_id,benchmark_role,degree_total,incident_line_count,incident_total_length_km,incident_cable_count,incident_overhead_count,incident_mixed_count,has_policy_governed_incident_line,has_parallel_equivalent_required_incident_line,connected_load_count,connected_load_p_mw,connected_load_q_mvar,connected_generator_count,connected_generator_pmax_mw,connected_dispatchable_proxy_count,connected_import_proxy_count,prov_publication_allowed,prov_diagnostic_only,prov_source_scenario_id,prov_trace_source_ids,prov_assumption_ids,stage4_benchmark_eligible,stage4_exclusion_reason,governance_sensitive_flag,leakage_group_id,source_release_id
432,bus,432,1106S5244000_10,10.0,Grande Lisboa,True,0.95,1.05,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,s16_backbone_bus,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.0,19.104,6.279181145337002,0.0,0.0,0.0,0.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,S16_BACKBONE_PACKAGED,,True,,False,bus|432,pt_grid_benchmark_stage3_graph_v1
433,bus,433,1106S5275000_60,60.0,Grande Lisboa,True,0.95,1.05,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,s16_backbone_bus,2.0,2.0,7.686107000000001,2.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,S16_BACKBONE_PACKAGED,,True,,False,bus|433,pt_grid_benchmark_stage3_graph_v1
434,bus,434,1106S5275000_10,10.0,Grande Lisboa,True,0.95,1.05,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,s16_backbone_bus,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.0,16.31775,5.363385057282395,0.0,0.0,0.0,0.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,S16_BACKBONE_PACKAGED,,True,,False,bus|434,pt_grid_benchmark_stage3_graph_v1
435,bus,435,1106S5375000_60,60.0,Grande Lisboa,True,0.95,1.05,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,s16_backbone_bus,1.0,1.0,2.41457,1.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,S16_BACKBONE_PACKAGED,,True,,False,bus|435,pt_grid_benchmark_stage3_graph_v1
436,bus,436,1106S5375000_10,10.0,Grande Lisboa,True,0.95,1.05,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,s16_backbone_bus,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.0,16.192500000000003,5.322217373108743,0.0,0.0,0.0,0.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,S16_BACKBONE_PACKAGED,,True,,False,bus|436,pt_grid_benchmark_stage3_graph_v1
437,bus,437,1106S5431000_60,60.0,Grande Lisboa,True,0.95,1.05,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,s16_backbone_bus,2.0,2.0,8.061166,2.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,S16_BACKBONE_PACKAGED,,True,,False,bus|437,pt_grid_benchmark_stage3_graph_v1
438,bus,438,1106S5431000_10,10.0,Grande Lisboa,True,0.95,1.05,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,s16_backbone_bus,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.0,16.016000000000002,5.2642046285446735,0.0,0.0,0.0,0.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,S16_BACKBONE_PACKAGED,,True,,False,bus|438,pt_grid_benchmark_stage3_graph_v1
439,bus,439,1106S5478000_60,60.0,Grande Lisboa,True,0.95,1.05,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,s16_backbone_bus,2.0,2.0,6.1932,2.0,0.0,0.0,False,False,0.0,0.0,0.0,1.0,0.40745,1.0,0.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,S16_BACKBONE_PACKAGED,,True,,False,bus|439,pt_grid_benchmark_stage3_graph_v1
440,bus,440,1106S5478000_10,10.0,Grande Lisboa,True,0.95,1.05,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,s16_backbone_bus,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.0,14.4765,4.758195448621813,0.0,0.0,0.0,0.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,S16_BACKBONE_PACKAGED,,True,,False,bus|440,pt_grid_benchmark_stage3_graph_v1
441,bus,441,1106S5716600_60,60.0,Grande Lisboa,True,0.95,1.05,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,s16_backbone_bus,2.0,2.0,11.1828,2.0,0.0,0.0,False,False,0.0,0.0,0.0,1.0,0.54731,1.0,0.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,S16_BACKBONE_PACKAGED,,True,,False,bus|441,pt_grid_benchmark_stage3_graph_v1
442,bus,442,1106S5716600_10,10.0,Grande Lisboa,True,0.95,1.05,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,s16_backbone_bus,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.0,11.80425,3.879869348557596,0.0,0.0,0.0,0.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,S16_BACKBONE_PACKAGED,,True,,False,bus|442,pt_grid_benchmark_stage3_graph_v1
443,bus,443,1106S5728000_60,60.0,Grande Lisboa,True,0.95,1.05,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,s16_backbone_bus,1.0,1.0,3.320751,1.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,S16_BACKBONE_PACKAGED,,True,,False,bus|443,pt_grid_benchmark_stage3_graph_v1
444,bus,444,1106S5728000_10,10.0,Grande Lisboa,True,0.95,1.05,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,s16_backbone_bus,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.0,14.2805,4.693773364006756,0.0,0.0,0.0,0.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,S16_BACKBONE_PACKAGED,,True,,False,bus|444,pt_grid_benchmark_stage3_graph_v1
445,bus,445,1106S5800000_60,60.0,Grande Lisboa,True,0.95,1.05,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,s16_backbone_bus,1.0,1.0,6.280318,1.0,0.0,0.0,False,False,0.0,0.0,0.0,1.0,1.2227,1.0,0.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,S16_BACKBONE_PACKAGED,,True,,False,bus|445,pt_grid_benchmark_stage3_graph_v1
446,bus,446,1106S5800000_10,10.0,Grande Lisboa,True,0.95,1.05,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,s16_backbone_bus,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.0,16.2395,5.337665526052149,0.0,0.0,0.0,0.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,S16_BACKBONE_PACKAGED,,True,,False,bus|446,pt_grid_benchmark_stage3_graph_v1
449,bus,449,1106S5815000_60,60.0,Grande Lisboa,True,0.95,1.05,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,s16_backbone_bus,1.0,1.0,2.570064,1.0,0.0,0.0,False,False,0.0,0.0,0.0,1.0,0.8029200000000001,1.0,0.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,S16_BACKBONE_PACKAGED,,True,,False,bus|449,pt_grid_benchmark_stage3_graph_v1
