bus_id,voltage_kv,lon,lat,facility_id,facility_name,facility_code,facility_type,source,source_status,endpoint_match_distance_m
BUS:JUNCTION:60:00542,60,-7.445171650745364,38.1920565353203,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00543,60,-8.90654777403453,39.53339003822704,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00544,60,-8.905469529448133,39.534955563511,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1001S5000400:60,60,-8.96552024272801,39.4571392829564,EREDES:1001S5000400,TURQUEL,1001S5000400,substation,E-REDES,DIRECT_EREDES,19.96569353286089
BUS:EREDES:0808S5060200:60,60,-8.00580866273788,37.1366749617201,EREDES:0808S5060200,LOULÉ,0808S5060200,substation,E-REDES,DIRECT_EREDES,52.18063678924499
BUS:JUNCTION:60:00547,60,-8.014780189025045,37.14530591655813,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00548,60,-8.011564136956956,37.14604984290821,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00549,60,-8.004935064309057,37.1393884990868,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00550,60,-8.1804929975135,37.1303015200332,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00551,60,-8.144778901651623,37.11992278895058,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00552,60,-9.24681802995468,38.7737888910163,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00553,60,-9.251992559681716,38.77598679547853,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00554,60,-9.248417471003181,38.756667935889396,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00555,60,-9.240301915075527,38.76176956666586,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00556,60,-9.256556887181532,38.77498420317438,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1111P5906900:60,60,-9.35321922963648,38.7467619117233,EREDES:1111P5906900,ALBARRAQUE,1111P5906900,switching_station,E-REDES,DIRECT_EREDES,23.44255002700486
BUS:EREDES:1111S5749400:60,60,-9.40591268480081,38.8259035746782,EREDES:1111S5749400,JANAS,1111S5749400,substation,E-REDES,DIRECT_EREDES,3.779572038565017
BUS:JUNCTION:60:00559,60,-9.38641236538708,38.83016839826078,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00560,60,-8.434337682904646,39.917989076202424,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00561,60,-8.435914465488043,39.9178535643267,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1610S5025800:60,60,-8.68259166255419,41.9720333376684,EREDES:1610S5025800,Vila Nova de Cerveira,1610S5025800,substation,E-REDES,DIRECT_EREDES,27.971282032001614
BUS:JUNCTION:60:00563,60,-8.66729594039485,41.95820368166246,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00564,60,-8.42911336816661,40.16797097743644,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00565,60,-8.468101160038483,40.17113224833626,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00566,60,-8.439699965513805,40.135532790276976,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00567,60,-8.421525452735683,40.15972732535397,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00568,60,-8.826900611416777,37.94256062042574,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00569,60,-8.829270321295354,37.93961271068055,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00570,60,-8.83836472638552,37.94449148281893,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00571,60,-8.84620801513215,37.942660572779936,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00572,60,-8.78206086075021,37.94245341867458,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00573,60,-8.779045072861399,37.93508802417139,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1513S5907600:60,60,-8.78649219178279,37.9456948412733,EREDES:1513S5907600,SINES,1513S5907600,substation,E-REDES,DIRECT_EREDES,58.95364691878075
BUS:JUNCTION:60:00575,60,-8.794256920421512,37.956532515289126,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00576,60,-8.827385893253066,37.939938317777795,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00577,60,-8.838050429751082,37.93900420570711,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00578,60,-8.782676150221322,37.943721730310365,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00579,60,-8.592454020628729,41.1598114289973,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00580,60,-8.589853830767334,41.15974878487552,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1312S5013300:60,60,-8.58675815534424,41.1607271754816,EREDES:1312S5013300,ANTAS,1312S5013300,substation,E-REDES,DIRECT_EREDES,15.406042400118453
BUS:JUNCTION:60:00582,60,-8.605668611943964,41.15096305204551,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00583,60,-8.600601810987435,41.15107511902596,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00584,60,-8.608097048291267,41.152852071693644,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00585,60,-8.642644799216363,41.17041750574254,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00586,60,-8.64675055825508,41.16826794889346,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00587,60,-8.640949304232057,41.17381627254771,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:0813S5062400:60,60,-8.26265211307154,37.1644338506322,EREDES:0813S5062400,TUNES,0813S5062400,substation,E-REDES,DIRECT_EREDES,47.47972116579515
BUS:JUNCTION:60:00589,60,-8.275784139997132,37.16485673853101,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00590,60,-8.27784508257435,37.16501661211357,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00591,60,-8.299040550172657,37.169040203647626,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00592,60,-8.304822074757219,37.17003251305631,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00593,60,-8.615764914475266,38.99865936619378,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00594,60,-8.614815871651361,38.99836352632132,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00595,60,-8.563225925650423,38.92297392509162,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00596,60,-8.517779485303796,38.93576223971211,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00597,60,-8.9874801872585,38.63552289143362,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00598,60,-8.981352956163027,38.643762332817616,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00599,60,-9.049682013580831,38.57986542316305,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00600,60,-9.051692653930948,38.57880235901774,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00601,60,-9.05486546459509,38.569684440016516,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00602,60,-8.589449517294577,40.6856108111753,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00603,60,-8.63433186643739,40.638071025490305,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00604,60,-8.635130989342974,40.6369921733659,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00605,60,-8.619672559509363,40.654169877832935,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00606,60,-8.615654568051598,40.648342570085035,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00607,60,-8.612161991984724,40.65000299140365,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:0105S5003900:60,60,-8.61904718282078,40.64977607702,EREDES:0105S5003900,ESGUEIRA,0105S5003900,substation,E-REDES,DIRECT_EREDES,30.765521830516935
BUS:EREDES:1308S5005900:60,60,-8.6775009751506,41.212045093956,EREDES:1308S5005900,SANTA CRUZ DO BISPO,1308S5005900,substation,E-REDES,DIRECT_EREDES,5.610193684294216
BUS:JUNCTION:60:00610,60,-8.67406390988412,41.21332795873796,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1105P5395500:60,60,-9.33083220202632,38.7464755085499,EREDES:1105P5395500,TRAJOUCE,1105P5395500,switching_station,E-REDES,DIRECT_EREDES,17.56400263347441
BUS:JUNCTION:60:00612,60,-9.349274119445006,38.74539998930477,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00613,60,-8.773945188563303,38.967179530418335,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00614,60,-7.489747718069587,37.199429531686945,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00615,60,-7.488010710932161,37.20465311685863,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00616,60,-7.569195476057121,37.18320697309787,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00617,60,-7.520925481548805,37.19037375724154,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00618,60,-7.605940144028891,38.92690236350663,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00619,60,-7.609052886898348,38.928325157556344,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00620,60,-7.695198080398378,38.94612719203174,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00621,60,-8.557922273510519,37.1431781868467,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00622,60,-8.557552289994863,37.14866133645159,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00623,60,-7.620616963689749,38.06759944411413,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00624,60,-7.622290259577958,38.072702365769146,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00625,60,-7.533437325561524,38.15726250132714,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00626,60,-7.565736995280044,38.14741167948814,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:0213P5906100:60,60,-7.56930127182801,38.1461288782943,EREDES:0213P5906100,ÍNSUA,0213P5906100,switching_station,E-REDES,DIRECT_EREDES,25.116465754898307
BUS:JUNCTION:60:00628,60,-7.570595666361992,38.14380474950411,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00629,60,-8.319686025436889,38.26610061171753,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00630,60,-8.452691814788688,38.3649797705054,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00631,60,-8.316405653272808,38.26320604997424,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00633,60,-8.470820276116623,37.15076758085845,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00634,60,-7.908833046424292,37.042025219245325,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:0805S5062500:60,60,-7.90421596380011,37.038265998869,EREDES:0805S5062500,TORRE NATAL,0805S5062500,substation,E-REDES,DIRECT_EREDES,27.896786097747924
BUS:JUNCTION:60:00636,60,-7.91161522159038,37.04422894299219,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00637,60,-8.620771306914484,40.36553211461072,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00638,60,-8.623035043683167,40.36913803960322,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00639,60,-8.615304369081437,40.36320304327228,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:0602P5026100:60,60,-8.61672800180151,40.3608311745312,EREDES:0602P5026100,PC CANTANHEDE,0602P5026100,switching_station,E-REDES,DIRECT_EREDES,13.632071684430867
BUS:JUNCTION:60:00641,60,-8.81579461133837,40.35607521446278,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:0602S5004300:60,60,-8.7280822579437,40.332546159571,EREDES:0602S5004300,TOCHA,0602S5004300,substation,E-REDES,DIRECT_EREDES,16.173005291857272
BUS:EREDES:1109S5902500:60,60,-9.21776982270913,38.924038402017,EREDES:1109S5902500,VENDA DO PINHEIRO,1109S5902500,substation,E-REDES,DIRECT_EREDES,27.1373610686334
BUS:JUNCTION:60:00644,60,-9.210665669747145,38.95225724741968,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1113S5480800:60,60,-9.21140250387858,39.1018754423459,EREDES:1113S5480800,MATACÃES,1113S5480800,substation,E-REDES,DIRECT_EREDES,23.759735333201032
BUS:JUNCTION:60:00646,60,-9.236688746226076,39.089719477839125,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00647,60,-7.999765773095456,41.258314871194585,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00648,60,-7.995109657243021,41.25880565170443,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00649,60,-8.08587957833879,40.29971108730533,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00650,60,-8.091350127355154,40.29800041564103,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00651,60,-8.200716922833886,38.346300873307776,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00652,60,-8.19464208547742,38.351736063093256,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00653,60,-8.05068695954625,38.60761968384695,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00654,60,-8.16585904539849,38.640156488755416,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00655,60,-8.900947968575734,38.69637450702165,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00656,60,-8.90302244675808,38.7001049313141,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00657,60,-8.34844017603999,41.068537355792905,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00658,60,-8.352388078246722,41.06597672231873,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00659,60,-8.429735197711796,41.02236107492426,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00660,60,-8.428771927967894,41.02324183616776,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00661,60,-8.39816282428682,41.04460497501943,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00662,60,-8.389932279601037,41.04999562533732,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00663,60,-8.376723421912992,41.05181432223472,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00664,60,-7.499563135836038,38.18719495247098,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00665,60,-8.220478613781788,37.14388772382858,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00666,60,-8.225652300985004,37.14170095649265,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00667,60,-8.58483077510953,40.049589257960776,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00668,60,-8.61240579833093,40.051687375766654,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00669,60,-7.488731336641114,39.332266143138604,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1214S5681500:60,60,-7.44621770504133,39.319170621183,EREDES:1214S5681500,SÃO VICENTE,1214S5681500,substation,E-REDES,DIRECT_EREDES,6.116478927871406
BUS:JUNCTION:60:00671,60,-9.180472992922684,39.33552443154788,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00672,60,-9.178488925104997,39.33603149469859,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00673,60,-9.174873610173211,39.3367472198061,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00674,60,-8.185798612847499,40.26333734438199,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00675,60,-8.162999816110403,40.27356348058128,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00676,60,-7.891683232709271,41.59325326703884,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00677,60,-7.872297922773292,41.51186143234196,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:0810S5063600:60,60,-7.82730246825139,37.0495570232155,EREDES:0810S5063600,OLHÃO,0810S5063600,substation,E-REDES,DIRECT_EREDES,29.971284180329373
BUS:EREDES:1202S5901700:60,60,-7.28885852195264,39.1151766663362,EREDES:1202S5901700,ARRONCHES,1202S5901700,substation,E-REDES,DIRECT_EREDES,20.018668565980583
BUS:JUNCTION:60:00680,60,-7.298511827539998,39.1064267181746,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:0703S5040900:60,60,-7.46669169837766,38.7925168185332,EREDES:0703S5040900,BORBA,0703S5040900,substation,E-REDES,DIRECT_EREDES,43.14714559965528
BUS:JUNCTION:60:00682,60,-7.811914674337999,39.567789446994304,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:0814S5062600:60,60,-7.67001960292178,37.1272916474179,EREDES:0814S5062600,TAVIRA,0814S5062600,substation,E-REDES,DIRECT_EREDES,55.987606815587334
BUS:JUNCTION:60:00684,60,-8.672687697171144,39.05555354784395,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00685,60,-8.67535453312997,39.07530671392765,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00686,60,-8.669293502895739,39.038126434417194,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00687,60,-8.663660471606876,39.027503069102586,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00688,60,-8.659166921591245,39.02364283831229,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00689,60,-8.620306195866926,39.000327385252824,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1415P5906300:60,60,-8.68251895942363,39.0317921587999,EREDES:1415P5906300,MARINHAIS,1415P5906300,switching_station,E-REDES,DIRECT_EREDES,192.75579930905812
BUS:EREDES:1415P5907100:60,60,-8.66398685099672,39.070382662605,EREDES:1415P5907100,GRANHO,1415P5907100,switching_station,E-REDES,DIRECT_EREDES,62.80155905333207
BUS:JUNCTION:60:00693,60,-8.724041908474607,39.23912280999414,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00694,60,-8.699522954858223,39.20271344223778,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1001S5004200:60,60,-8.99498250683085,39.6132475776226,EREDES:1001S5004200,CASAL DA AREIA,1001S5004200,substation,E-REDES,DIRECT_EREDES,55.07766951819171
BUS:JUNCTION:60:00696,60,-8.986893175907232,39.649216274392245,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00697,60,-8.991693513599717,39.34536087058018,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00698,60,-8.990988717123884,39.35225271344232,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00699,60,-9.041333975483656,39.27340836744487,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1104S5672000:60,60,-9.05023024072345,39.281090060961,EREDES:1104S5672000,CADAVAL,1104S5672000,substation,E-REDES,DIRECT_EREDES,208.52990134032768
BUS:JUNCTION:60:00701,60,-7.520198639706867,38.63611720029242,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00702,60,-7.448062792148933,38.62903502392491,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00703,60,-7.453304098372023,38.70405002289936,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00704,60,-7.445132720812791,38.70747061129572,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00705,60,-7.426922955894501,38.71663208968593,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00706,60,-7.454159200480847,38.70369222637034,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00707,60,-7.408230570639319,38.732228544908345,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00708,60,-7.406306154317672,38.734134596356576,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00709,60,-9.383013521293112,38.83355330095397,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1513P5907500:60,60,-8.77517747942776,37.9159074506787,EREDES:1513P5907500,MORGAVEL,1513P5907500,switching_station,E-REDES,DIRECT_EREDES,22.128085440240792
BUS:JUNCTION:60:00711,60,-8.830085961871827,37.941826441271246,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00712,60,-8.831712818270175,37.94144529593467,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1513S5054400:60,60,-8.84920330626879,37.9725364445118,EREDES:1513S5054400,MONTE FEIO,1513S5054400,substation,E-REDES,DIRECT_EREDES,232.76202596115036
BUS:JUNCTION:60:00715,60,-8.546740937758758,41.119921087758776,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00716,60,-8.548574591158346,41.11791223582994,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00717,60,-8.718157266740931,37.167370867763125,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00718,60,-8.75900043963936,37.11370580946035,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00719,60,-8.767299003338486,37.11129737304404,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00720,60,-8.547743691854668,37.183269540308295,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00721,60,-8.648937171813024,37.17795085432044,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00723,60,-8.517429719580594,37.19845739766206,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00724,60,-8.589086847988776,37.19227481860337,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1312P5013500:60,60,-8.62553330221588,41.1723389805524,EREDES:1312P5013500,PRELADA,1312P5013500,switching_station,E-REDES,DIRECT_EREDES,1.0817617432017896
