case_id,line_id,selections,available_variants,frequency,class
PT60_VAL_20250503_1315_+0100,LINE:000167,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20250503_1315_+0100,LINE:000194,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20250503_1315_+0100,LINE:000314,2,12,0.16666666666666666,ASSUMPTION_DEPENDENT
PT60_VAL_20250503_1315_+0100,LINE:000561,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20250503_1315_+0100,LINE:000856,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20250503_1315_+0100,LINE:000889,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20250503_1315_+0100,LINE:001153,10,12,0.8333333333333334,PERSISTENT_WITHIN_STATE
PT60_VAL_20250503_1315_+0100,LINE:001156,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20250503_1315_+0100,LINE:001861,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20250503_1315_+0100,LINE:002043,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20250503_1315_+0100,LINE:002280,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20250503_1315_+0100,LINE:002282,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20250503_1315_+0100,LINE:002850,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20250503_1315_+0100,LINE:003125,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20250503_1315_+0100,LINE:003327,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20250503_1315_+0100,LINE:003544,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20250503_1315_+0100,LINE:003615,5,12,0.4166666666666667,ASSUMPTION_DEPENDENT
PT60_VAL_20250503_1315_+0100,LINE:003778,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20250503_1315_+0100,LINE:004013,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20250503_1315_+0100,LINE:004034,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20250503_1315_+0100,LINE:004495,7,12,0.5833333333333334,ASSUMPTION_DEPENDENT
PT60_VAL_20250503_1315_+0100,LINE:005251,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20250529_1215_+0100,LINE:000017,11,12,0.9166666666666666,PERSISTENT_WITHIN_STATE
PT60_VAL_20250529_1215_+0100,LINE:000799,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20250529_1215_+0100,LINE:000992,8,12,0.6666666666666666,ASSUMPTION_DEPENDENT
PT60_VAL_20250529_1215_+0100,LINE:000995,8,12,0.6666666666666666,ASSUMPTION_DEPENDENT
PT60_VAL_20250529_1215_+0100,LINE:001363,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20250529_1215_+0100,LINE:001365,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20250529_1215_+0100,LINE:002207,11,12,0.9166666666666666,PERSISTENT_WITHIN_STATE
PT60_VAL_20250529_1215_+0100,LINE:002590,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20250529_1215_+0100,LINE:002593,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20250529_1215_+0100,LINE:002648,11,12,0.9166666666666666,PERSISTENT_WITHIN_STATE
PT60_VAL_20250529_1215_+0100,LINE:002836,10,12,0.8333333333333334,PERSISTENT_WITHIN_STATE
PT60_VAL_20250529_1215_+0100,LINE:002850,1,12,0.08333333333333333,ASSUMPTION_DEPENDENT
PT60_VAL_20250529_1215_+0100,LINE:002905,5,12,0.4166666666666667,ASSUMPTION_DEPENDENT
PT60_VAL_20250529_1215_+0100,LINE:002951,5,12,0.4166666666666667,ASSUMPTION_DEPENDENT
PT60_VAL_20250529_1215_+0100,LINE:003442,1,12,0.08333333333333333,ASSUMPTION_DEPENDENT
PT60_VAL_20250529_1215_+0100,LINE:003701,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20250529_1215_+0100,LINE:003702,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20250529_1215_+0100,LINE:003893,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20250529_1215_+0100,LINE:003940,11,12,0.9166666666666666,PERSISTENT_WITHIN_STATE
PT60_VAL_20250529_1215_+0100,LINE:004925,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20250529_1215_+0100,LINE:004982,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20250529_1215_+0100,LINE:005178,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20250529_1215_+0100,LINE:005617,11,12,0.9166666666666666,PERSISTENT_WITHIN_STATE
PT60_VAL_20250529_1215_+0100,LINE:005668,1,12,0.08333333333333333,ASSUMPTION_DEPENDENT
PT60_VAL_20250529_1215_+0100,LINE:005770,1,12,0.08333333333333333,ASSUMPTION_DEPENDENT
PT60_VAL_20250529_1215_+0100,LINE:007445,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20250529_1215_+0100,LINE:009878,1,12,0.08333333333333333,ASSUMPTION_DEPENDENT
PT60_VAL_20250620_1130_+0100,LINE:000017,2,12,0.16666666666666666,ASSUMPTION_DEPENDENT
PT60_VAL_20250620_1130_+0100,LINE:000799,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20250620_1130_+0100,LINE:000992,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20250620_1130_+0100,LINE:000995,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20250620_1130_+0100,LINE:001363,9,12,0.75,ASSUMPTION_DEPENDENT
PT60_VAL_20250620_1130_+0100,LINE:001365,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20250620_1130_+0100,LINE:002207,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20250620_1130_+0100,LINE:002590,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20250620_1130_+0100,LINE:002593,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20250620_1130_+0100,LINE:002648,2,12,0.16666666666666666,ASSUMPTION_DEPENDENT
PT60_VAL_20250620_1130_+0100,LINE:003476,4,12,0.3333333333333333,ASSUMPTION_DEPENDENT
PT60_VAL_20250620_1130_+0100,LINE:003480,10,12,0.8333333333333334,PERSISTENT_WITHIN_STATE
PT60_VAL_20250620_1130_+0100,LINE:003701,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20250620_1130_+0100,LINE:003702,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20250620_1130_+0100,LINE:003893,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20250620_1130_+0100,LINE:003940,11,12,0.9166666666666666,PERSISTENT_WITHIN_STATE
PT60_VAL_20250620_1130_+0100,LINE:004013,2,12,0.16666666666666666,ASSUMPTION_DEPENDENT
PT60_VAL_20250620_1130_+0100,LINE:004925,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20250620_1130_+0100,LINE:004982,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20250620_1130_+0100,LINE:005178,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20250620_1130_+0100,LINE:005617,2,12,0.16666666666666666,ASSUMPTION_DEPENDENT
PT60_VAL_20250620_1130_+0100,LINE:005668,11,12,0.9166666666666666,PERSISTENT_WITHIN_STATE
PT60_VAL_20250620_1130_+0100,LINE:005770,9,12,0.75,ASSUMPTION_DEPENDENT
PT60_VAL_20250620_1130_+0100,LINE:006845,1,12,0.08333333333333333,ASSUMPTION_DEPENDENT
PT60_VAL_20250620_1130_+0100,LINE:007445,11,12,0.9166666666666666,PERSISTENT_WITHIN_STATE
PT60_VAL_20250620_1130_+0100,LINE:009878,10,12,0.8333333333333334,PERSISTENT_WITHIN_STATE
PT60_VAL_20250624_1245_+0100,LINE:000017,3,12,0.25,ASSUMPTION_DEPENDENT
PT60_VAL_20250624_1245_+0100,LINE:000799,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20250624_1245_+0100,LINE:000992,9,12,0.75,ASSUMPTION_DEPENDENT
PT60_VAL_20250624_1245_+0100,LINE:000995,10,12,0.8333333333333334,PERSISTENT_WITHIN_STATE
PT60_VAL_20250624_1245_+0100,LINE:001365,1,12,0.08333333333333333,ASSUMPTION_DEPENDENT
PT60_VAL_20250624_1245_+0100,LINE:002207,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20250624_1245_+0100,LINE:002282,1,12,0.08333333333333333,ASSUMPTION_DEPENDENT
PT60_VAL_20250624_1245_+0100,LINE:002590,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20250624_1245_+0100,LINE:002593,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20250624_1245_+0100,LINE:002648,2,12,0.16666666666666666,ASSUMPTION_DEPENDENT
PT60_VAL_20250624_1245_+0100,LINE:002850,1,12,0.08333333333333333,ASSUMPTION_DEPENDENT
PT60_VAL_20250624_1245_+0100,LINE:003476,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20250624_1245_+0100,LINE:003480,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20250624_1245_+0100,LINE:003544,11,12,0.9166666666666666,PERSISTENT_WITHIN_STATE
PT60_VAL_20250624_1245_+0100,LINE:003701,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20250624_1245_+0100,LINE:003702,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20250624_1245_+0100,LINE:003893,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20250624_1245_+0100,LINE:003940,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20250624_1245_+0100,LINE:004013,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20250624_1245_+0100,LINE:004925,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20250624_1245_+0100,LINE:004982,12,12,1.0,PERSISTENT_WITHIN_STATE
