role,line_id,reason,from_bus_in_service,to_bus_in_service
PEAK_LOAD,LINE:003915,OUT_OF_SERVICE,False,False
PEAK_LOAD,LINE:003916,OUT_OF_SERVICE,False,False
PEAK_LOAD,LINE:004051,OUT_OF_SERVICE,True,True
PEAK_LOAD,LINE:004069,OUT_OF_SERVICE,False,True
PEAK_LOAD,LINE:004158,OUT_OF_SERVICE,False,True
PEAK_LOAD,LINE:004159,OUT_OF_SERVICE,True,True
PEAK_LOAD,LINE:004213,OUT_OF_SERVICE,True,True
PEAK_LOAD,LINE:004240,OUT_OF_SERVICE,True,False
PEAK_LOAD,LINE:004459,OUT_OF_SERVICE,True,False
PEAK_LOAD,LINE:004460,OUT_OF_SERVICE,True,False
PEAK_LOAD,LINE:004492,OUT_OF_SERVICE,True,True
PEAK_LOAD,LINE:004546,OUT_OF_SERVICE,False,True
PEAK_LOAD,LINE:004547,OUT_OF_SERVICE,True,False
PEAK_LOAD,LINE:004572,OUT_OF_SERVICE,False,True
PEAK_LOAD,LINE:004573,OUT_OF_SERVICE,False,True
PEAK_LOAD,LINE:004590,OUT_OF_SERVICE,True,True
PEAK_LOAD,LINE:004610,OUT_OF_SERVICE,True,True
PEAK_LOAD,LINE:004665,OUT_OF_SERVICE,False,False
PEAK_LOAD,LINE:004676,OUT_OF_SERVICE,True,True
PEAK_LOAD,LINE:004685,OUT_OF_SERVICE,True,True
PEAK_LOAD,LINE:004695,OUT_OF_SERVICE,False,True
PEAK_LOAD,LINE:004709,OUT_OF_SERVICE,False,False
PEAK_LOAD,LINE:004830,OUT_OF_SERVICE,True,False
PEAK_LOAD,LINE:004904,OUT_OF_SERVICE,True,True
PEAK_LOAD,LINE:004911,OUT_OF_SERVICE,True,True
PEAK_LOAD,LINE:004927,OUT_OF_SERVICE,False,True
PEAK_LOAD,LINE:004929,OUT_OF_SERVICE,False,False
PEAK_LOAD,LINE:004969,OUT_OF_SERVICE,False,False
PEAK_LOAD,LINE:004992,OUT_OF_SERVICE,False,False
PEAK_LOAD,LINE:005130,OUT_OF_SERVICE,True,False
PEAK_LOAD,LINE:005131,OUT_OF_SERVICE,False,False
PEAK_LOAD,LINE:005180,OUT_OF_SERVICE,False,False
PEAK_LOAD,LINE:005189,OUT_OF_SERVICE,False,False
PEAK_LOAD,LINE:005206,OUT_OF_SERVICE,False,False
PEAK_LOAD,LINE:005259,OUT_OF_SERVICE,False,False
PEAK_LOAD,LINE:005262,OUT_OF_SERVICE,False,True
PEAK_LOAD,LINE:005263,OUT_OF_SERVICE,False,True
PEAK_LOAD,LINE:005291,OUT_OF_SERVICE,True,True
PEAK_LOAD,LINE:005293,OUT_OF_SERVICE,False,False
PEAK_LOAD,LINE:005328,OUT_OF_SERVICE,True,True
PEAK_LOAD,LINE:005486,OUT_OF_SERVICE,True,False
PEAK_LOAD,LINE:005563,OUT_OF_SERVICE,False,False
PEAK_LOAD,LINE:005705,MISSING_BASE_RESULT,False,False
PEAK_LOAD,LINE:005707,MISSING_BASE_RESULT,False,False
PEAK_LOAD,LINE:005714,MISSING_BASE_RESULT,False,False
PEAK_LOAD,LINE:005864,MISSING_BASE_RESULT,False,False
PEAK_LOAD,LINE:005865,MISSING_BASE_RESULT,False,False
PEAK_LOAD,LINE:005866,MISSING_BASE_RESULT,False,False
PEAK_LOAD,LINE:006138,STATION_BUSBAR,True,True
PEAK_LOAD,LINE:006151,STATION_BUSBAR,True,True
PEAK_LOAD,LINE:006604,MISSING_BASE_RESULT,False,False
PEAK_LOAD,LINE:006850,MISSING_BASE_RESULT,False,False
PEAK_LOAD,LINE:006851,MISSING_BASE_RESULT,False,False
PEAK_LOAD,LINE:006880,MISSING_BASE_RESULT,False,False
PEAK_LOAD,LINE:008082,MISSING_BASE_RESULT,False,False
PEAK_LOAD,LINE:008085,MISSING_BASE_RESULT,False,False
PEAK_LOAD,LINE:009722,MISSING_BASE_RESULT,False,False
PEAK_LOAD,LINE:009732,OUT_OF_SERVICE,True,False
PEAK_LOAD,LINE:009814,OUT_OF_SERVICE,False,False
