line_id,total_selections,total_solved_experiments,overall_frequency,states_selected,persistent_states,max_within_state_frequency
LINE:001607,0,264,0.0,0,0,0.0
LINE:001608,0,264,0.0,0,0,0.0
LINE:001609,0,264,0.0,0,0,0.0
LINE:001610,0,264,0.0,0,0,0.0
LINE:001611,0,264,0.0,0,0,0.0
LINE:001613,0,264,0.0,0,0,0.0
LINE:001614,0,264,0.0,0,0,0.0
LINE:001619,0,264,0.0,0,0,0.0
LINE:001621,0,264,0.0,0,0,0.0
LINE:001623,0,264,0.0,0,0,0.0
LINE:001624,0,264,0.0,0,0,0.0
LINE:001625,0,264,0.0,0,0,0.0
LINE:001626,0,264,0.0,0,0,0.0
LINE:001627,0,264,0.0,0,0,0.0
LINE:001628,0,264,0.0,0,0,0.0
LINE:001629,0,264,0.0,0,0,0.0
LINE:001630,0,264,0.0,0,0,0.0
LINE:001633,0,264,0.0,0,0,0.0
LINE:001637,0,264,0.0,0,0,0.0
LINE:001638,0,264,0.0,0,0,0.0
LINE:001639,0,264,0.0,0,0,0.0
LINE:001640,0,264,0.0,0,0,0.0
LINE:001641,0,264,0.0,0,0,0.0
LINE:001642,0,264,0.0,0,0,0.0
LINE:001644,0,264,0.0,0,0,0.0
LINE:001645,0,264,0.0,0,0,0.0
LINE:001647,0,264,0.0,0,0,0.0
LINE:001653,0,264,0.0,0,0,0.0
LINE:001654,0,264,0.0,0,0,0.0
LINE:001655,0,264,0.0,0,0,0.0
LINE:001656,0,264,0.0,0,0,0.0
LINE:001659,0,264,0.0,0,0,0.0
LINE:001663,0,264,0.0,0,0,0.0
LINE:001664,0,264,0.0,0,0,0.0
LINE:001665,0,264,0.0,0,0,0.0
LINE:001666,0,264,0.0,0,0,0.0
LINE:001667,0,264,0.0,0,0,0.0
LINE:001668,0,264,0.0,0,0,0.0
LINE:001669,0,264,0.0,0,0,0.0
LINE:001670,0,264,0.0,0,0,0.0
LINE:001671,0,264,0.0,0,0,0.0
LINE:001672,0,264,0.0,0,0,0.0
LINE:001673,0,264,0.0,0,0,0.0
LINE:001674,0,264,0.0,0,0,0.0
LINE:001675,0,264,0.0,0,0,0.0
LINE:001678,0,264,0.0,0,0,0.0
LINE:001679,0,264,0.0,0,0,0.0
LINE:001684,0,264,0.0,0,0,0.0
LINE:001686,0,264,0.0,0,0,0.0
LINE:001687,0,264,0.0,0,0,0.0
LINE:001688,0,264,0.0,0,0,0.0
LINE:001689,0,264,0.0,0,0,0.0
LINE:001690,0,264,0.0,0,0,0.0
LINE:001693,0,264,0.0,0,0,0.0
LINE:001694,0,264,0.0,0,0,0.0
LINE:001695,0,264,0.0,0,0,0.0
LINE:001696,0,264,0.0,0,0,0.0
LINE:001698,0,264,0.0,0,0,0.0
LINE:001699,0,264,0.0,0,0,0.0
LINE:001700,0,264,0.0,0,0,0.0
LINE:001701,0,264,0.0,0,0,0.0
LINE:001702,0,264,0.0,0,0,0.0
LINE:001703,0,264,0.0,0,0,0.0
LINE:001704,0,264,0.0,0,0,0.0
LINE:001705,0,264,0.0,0,0,0.0
LINE:001706,0,264,0.0,0,0,0.0
LINE:001707,0,264,0.0,0,0,0.0
LINE:001708,0,264,0.0,0,0,0.0
LINE:001709,0,264,0.0,0,0,0.0
LINE:001712,0,264,0.0,0,0,0.0
LINE:001713,0,264,0.0,0,0,0.0
LINE:001714,0,264,0.0,0,0,0.0
LINE:001715,0,264,0.0,0,0,0.0
LINE:001716,0,264,0.0,0,0,0.0
LINE:001717,0,264,0.0,0,0,0.0
LINE:001718,0,264,0.0,0,0,0.0
LINE:001719,0,264,0.0,0,0,0.0
LINE:001720,0,264,0.0,0,0,0.0
LINE:001722,0,264,0.0,0,0,0.0
LINE:001723,0,264,0.0,0,0,0.0
LINE:001724,0,264,0.0,0,0,0.0
LINE:001725,0,264,0.0,0,0,0.0
LINE:001726,0,264,0.0,0,0,0.0
LINE:001727,0,264,0.0,0,0,0.0
LINE:001728,0,264,0.0,0,0,0.0
LINE:001729,0,264,0.0,0,0,0.0
LINE:001730,0,264,0.0,0,0,0.0
LINE:001731,0,264,0.0,0,0,0.0
LINE:001732,0,264,0.0,0,0,0.0
LINE:001734,0,264,0.0,0,0,0.0
LINE:001735,0,264,0.0,0,0,0.0
LINE:001736,0,264,0.0,0,0,0.0
LINE:001737,0,264,0.0,0,0,0.0
LINE:001738,0,264,0.0,0,0,0.0
LINE:001740,0,264,0.0,0,0,0.0
LINE:001741,0,264,0.0,0,0,0.0
LINE:001743,0,264,0.0,0,0,0.0
LINE:001744,0,264,0.0,0,0,0.0
LINE:001745,0,264,0.0,0,0,0.0
LINE:001746,0,264,0.0,0,0,0.0
LINE:001747,0,264,0.0,0,0,0.0
LINE:001749,0,264,0.0,0,0,0.0
LINE:001750,0,264,0.0,0,0,0.0
LINE:001751,0,264,0.0,0,0,0.0
LINE:001752,0,264,0.0,0,0,0.0
LINE:001753,0,264,0.0,0,0,0.0
LINE:001754,0,264,0.0,0,0,0.0
LINE:001755,0,264,0.0,0,0,0.0
LINE:001757,0,264,0.0,0,0,0.0
LINE:001758,0,264,0.0,0,0,0.0
LINE:001759,0,264,0.0,0,0,0.0
LINE:001760,0,264,0.0,0,0,0.0
LINE:001761,0,264,0.0,0,0,0.0
LINE:001762,0,264,0.0,0,0,0.0
LINE:001763,0,264,0.0,0,0,0.0
LINE:001766,0,264,0.0,0,0,0.0
LINE:001767,0,264,0.0,0,0,0.0
LINE:001768,0,264,0.0,0,0,0.0
LINE:001770,0,264,0.0,0,0,0.0
LINE:001771,0,264,0.0,0,0,0.0
LINE:001772,0,264,0.0,0,0,0.0
LINE:001774,0,264,0.0,0,0,0.0
LINE:001775,0,264,0.0,0,0,0.0
LINE:001777,0,264,0.0,0,0,0.0
LINE:001779,0,264,0.0,0,0,0.0
LINE:001780,0,264,0.0,0,0,0.0
LINE:001781,0,264,0.0,0,0,0.0
LINE:001789,0,264,0.0,0,0,0.0
LINE:001792,0,264,0.0,0,0,0.0
LINE:001793,0,264,0.0,0,0,0.0
LINE:001794,0,264,0.0,0,0,0.0
LINE:001795,0,264,0.0,0,0,0.0
LINE:001796,0,264,0.0,0,0,0.0
LINE:001797,0,264,0.0,0,0,0.0
LINE:001798,0,264,0.0,0,0,0.0
LINE:001799,0,264,0.0,0,0,0.0
LINE:001801,0,264,0.0,0,0,0.0
LINE:001802,0,264,0.0,0,0,0.0
LINE:001803,0,264,0.0,0,0,0.0
LINE:001804,0,264,0.0,0,0,0.0
LINE:001807,0,264,0.0,0,0,0.0
LINE:001808,0,264,0.0,0,0,0.0
LINE:001809,0,264,0.0,0,0,0.0
LINE:001815,0,264,0.0,0,0,0.0
LINE:001816,0,264,0.0,0,0,0.0
LINE:001817,0,264,0.0,0,0,0.0
LINE:001818,0,264,0.0,0,0,0.0
LINE:001819,0,264,0.0,0,0,0.0
LINE:001820,0,264,0.0,0,0,0.0
LINE:001821,0,264,0.0,0,0,0.0
LINE:001822,0,264,0.0,0,0,0.0
LINE:001825,0,264,0.0,0,0,0.0
LINE:001826,0,264,0.0,0,0,0.0
LINE:001827,0,264,0.0,0,0,0.0
LINE:001828,0,264,0.0,0,0,0.0
LINE:001829,0,264,0.0,0,0,0.0
LINE:001830,0,264,0.0,0,0,0.0
LINE:001831,0,264,0.0,0,0,0.0
LINE:001833,0,264,0.0,0,0,0.0
LINE:001834,0,264,0.0,0,0,0.0
LINE:001837,0,264,0.0,0,0,0.0
LINE:001838,0,264,0.0,0,0,0.0
LINE:001839,0,264,0.0,0,0,0.0
LINE:001840,0,264,0.0,0,0,0.0
LINE:001843,0,264,0.0,0,0,0.0
LINE:001844,0,264,0.0,0,0,0.0
LINE:001846,0,264,0.0,0,0,0.0
LINE:001847,0,264,0.0,0,0,0.0
LINE:001848,0,264,0.0,0,0,0.0
LINE:001849,0,264,0.0,0,0,0.0
LINE:001850,0,264,0.0,0,0,0.0
LINE:001851,0,264,0.0,0,0,0.0
LINE:001852,0,264,0.0,0,0,0.0
LINE:001853,0,264,0.0,0,0,0.0
LINE:001854,0,264,0.0,0,0,0.0
LINE:001855,0,264,0.0,0,0,0.0
LINE:001856,0,264,0.0,0,0,0.0
LINE:001857,0,264,0.0,0,0,0.0
LINE:001858,0,264,0.0,0,0,0.0
LINE:001859,0,264,0.0,0,0,0.0
LINE:001860,0,264,0.0,0,0,0.0
LINE:001861,124,264,0.4696969696969697,12,10,1.0
LINE:001863,0,264,0.0,0,0,0.0
LINE:001864,0,264,0.0,0,0,0.0
LINE:001865,0,264,0.0,0,0,0.0
LINE:001866,0,264,0.0,0,0,0.0
LINE:001867,0,264,0.0,0,0,0.0
LINE:001869,0,264,0.0,0,0,0.0
LINE:001870,0,264,0.0,0,0,0.0
LINE:001871,0,264,0.0,0,0,0.0
LINE:001872,0,264,0.0,0,0,0.0
LINE:001873,0,264,0.0,0,0,0.0
LINE:001874,0,264,0.0,0,0,0.0
LINE:001875,0,264,0.0,0,0,0.0
LINE:001876,0,264,0.0,0,0,0.0
LINE:001877,0,264,0.0,0,0,0.0
LINE:001878,0,264,0.0,0,0,0.0
LINE:001879,0,264,0.0,0,0,0.0
LINE:001881,0,264,0.0,0,0,0.0
LINE:001882,0,264,0.0,0,0,0.0
LINE:001883,0,264,0.0,0,0,0.0
LINE:001884,0,264,0.0,0,0,0.0
LINE:001885,0,264,0.0,0,0,0.0
LINE:001886,0,264,0.0,0,0,0.0
LINE:001887,0,264,0.0,0,0,0.0
LINE:001888,0,264,0.0,0,0,0.0
LINE:001889,0,264,0.0,0,0,0.0
LINE:001890,0,264,0.0,0,0,0.0
LINE:001891,0,264,0.0,0,0,0.0
LINE:001892,0,264,0.0,0,0,0.0
LINE:001893,0,264,0.0,0,0,0.0
LINE:001894,0,264,0.0,0,0,0.0
LINE:001896,1,264,0.003787878787878788,1,0,0.08333333333333333
LINE:001897,1,264,0.003787878787878788,1,0,0.08333333333333333
LINE:001898,0,264,0.0,0,0,0.0
LINE:001899,0,264,0.0,0,0,0.0
LINE:001901,0,264,0.0,0,0,0.0
LINE:001902,0,264,0.0,0,0,0.0
LINE:001905,0,264,0.0,0,0,0.0
LINE:001906,0,264,0.0,0,0,0.0
LINE:001907,0,264,0.0,0,0,0.0
LINE:001908,0,264,0.0,0,0,0.0
LINE:001909,0,264,0.0,0,0,0.0
LINE:001910,0,264,0.0,0,0,0.0
LINE:001911,0,264,0.0,0,0,0.0
LINE:001912,0,264,0.0,0,0,0.0
LINE:001913,0,264,0.0,0,0,0.0
LINE:001914,0,264,0.0,0,0,0.0
LINE:001915,0,264,0.0,0,0,0.0
LINE:001916,0,264,0.0,0,0,0.0
LINE:001917,0,264,0.0,0,0,0.0
LINE:001918,0,264,0.0,0,0,0.0
LINE:001919,0,264,0.0,0,0,0.0
LINE:001920,0,264,0.0,0,0,0.0
LINE:001921,0,264,0.0,0,0,0.0
LINE:001922,0,264,0.0,0,0,0.0
LINE:001923,0,264,0.0,0,0,0.0
LINE:001924,0,264,0.0,0,0,0.0
LINE:001925,0,264,0.0,0,0,0.0
LINE:001926,0,264,0.0,0,0,0.0
LINE:001927,0,264,0.0,0,0,0.0
LINE:001928,0,264,0.0,0,0,0.0
LINE:001929,0,264,0.0,0,0,0.0
LINE:001930,0,264,0.0,0,0,0.0
LINE:001931,0,264,0.0,0,0,0.0
LINE:001932,0,264,0.0,0,0,0.0
LINE:001933,0,264,0.0,0,0,0.0
LINE:001934,0,264,0.0,0,0,0.0
LINE:001935,0,264,0.0,0,0,0.0
LINE:001938,0,264,0.0,0,0,0.0
LINE:001939,0,264,0.0,0,0,0.0
LINE:001940,0,264,0.0,0,0,0.0
LINE:001941,0,264,0.0,0,0,0.0
LINE:001944,0,264,0.0,0,0,0.0
LINE:001946,0,264,0.0,0,0,0.0
LINE:001948,0,264,0.0,0,0,0.0
LINE:001953,0,264,0.0,0,0,0.0
LINE:001954,0,264,0.0,0,0,0.0
LINE:001955,0,264,0.0,0,0,0.0
LINE:001956,0,264,0.0,0,0,0.0
LINE:001957,0,264,0.0,0,0,0.0
LINE:001958,0,264,0.0,0,0,0.0
LINE:001960,0,264,0.0,0,0,0.0
LINE:001962,0,264,0.0,0,0,0.0
LINE:001964,0,264,0.0,0,0,0.0
LINE:001965,0,264,0.0,0,0,0.0
LINE:001967,0,264,0.0,0,0,0.0
LINE:001968,0,264,0.0,0,0,0.0
LINE:001970,0,264,0.0,0,0,0.0
LINE:001971,0,264,0.0,0,0,0.0
LINE:001973,0,264,0.0,0,0,0.0
LINE:001974,0,264,0.0,0,0,0.0
LINE:001975,0,264,0.0,0,0,0.0
LINE:001976,0,264,0.0,0,0,0.0
LINE:001977,0,264,0.0,0,0,0.0
LINE:001978,0,264,0.0,0,0,0.0
LINE:001979,0,264,0.0,0,0,0.0
LINE:001980,0,264,0.0,0,0,0.0
LINE:001981,0,264,0.0,0,0,0.0
LINE:001982,0,264,0.0,0,0,0.0
LINE:001983,0,264,0.0,0,0,0.0
LINE:001984,0,264,0.0,0,0,0.0
LINE:001985,0,264,0.0,0,0,0.0
LINE:001986,0,264,0.0,0,0,0.0
LINE:001987,0,264,0.0,0,0,0.0
LINE:001988,0,264,0.0,0,0,0.0
LINE:001989,0,264,0.0,0,0,0.0
LINE:001990,0,264,0.0,0,0,0.0
LINE:001991,0,264,0.0,0,0,0.0
LINE:001992,0,264,0.0,0,0,0.0
LINE:001993,0,264,0.0,0,0,0.0
LINE:001994,0,264,0.0,0,0,0.0
LINE:001995,0,264,0.0,0,0,0.0
LINE:001998,0,264,0.0,0,0,0.0
LINE:001999,0,264,0.0,0,0,0.0
LINE:002000,0,264,0.0,0,0,0.0
LINE:002001,0,264,0.0,0,0,0.0
LINE:002002,0,264,0.0,0,0,0.0
LINE:002003,0,264,0.0,0,0,0.0
LINE:002004,0,264,0.0,0,0,0.0
LINE:002005,0,264,0.0,0,0,0.0
LINE:002006,0,264,0.0,0,0,0.0
LINE:002009,0,264,0.0,0,0,0.0
LINE:002010,0,264,0.0,0,0,0.0
LINE:002011,0,264,0.0,0,0,0.0
LINE:002012,0,264,0.0,0,0,0.0
LINE:002014,0,264,0.0,0,0,0.0
LINE:002015,0,264,0.0,0,0,0.0
LINE:002016,0,264,0.0,0,0,0.0
LINE:002017,0,264,0.0,0,0,0.0
LINE:002018,0,264,0.0,0,0,0.0
LINE:002022,0,264,0.0,0,0,0.0
LINE:002023,0,264,0.0,0,0,0.0
LINE:002024,0,264,0.0,0,0,0.0
LINE:002026,0,264,0.0,0,0,0.0
LINE:002027,0,264,0.0,0,0,0.0
LINE:002029,0,264,0.0,0,0,0.0
LINE:002030,0,264,0.0,0,0,0.0
LINE:002031,0,264,0.0,0,0,0.0
LINE:002032,0,264,0.0,0,0,0.0
LINE:002033,0,264,0.0,0,0,0.0
LINE:002034,0,264,0.0,0,0,0.0
LINE:002035,0,264,0.0,0,0,0.0
LINE:002036,0,264,0.0,0,0,0.0
LINE:002037,0,264,0.0,0,0,0.0
LINE:002038,0,264,0.0,0,0,0.0
LINE:002039,0,264,0.0,0,0,0.0
LINE:002040,0,264,0.0,0,0,0.0
LINE:002041,0,264,0.0,0,0,0.0
LINE:002042,0,264,0.0,0,0,0.0
LINE:002043,99,264,0.375,11,7,1.0
LINE:002044,0,264,0.0,0,0,0.0
LINE:002045,0,264,0.0,0,0,0.0
LINE:002046,0,264,0.0,0,0,0.0
LINE:002047,0,264,0.0,0,0,0.0
LINE:002048,0,264,0.0,0,0,0.0
LINE:002049,0,264,0.0,0,0,0.0
LINE:002050,0,264,0.0,0,0,0.0
LINE:002051,0,264,0.0,0,0,0.0
LINE:002052,0,264,0.0,0,0,0.0
LINE:002053,0,264,0.0,0,0,0.0
LINE:002054,0,264,0.0,0,0,0.0
LINE:002055,0,264,0.0,0,0,0.0
LINE:002057,0,264,0.0,0,0,0.0
LINE:002058,0,264,0.0,0,0,0.0
LINE:002059,0,264,0.0,0,0,0.0
LINE:002060,0,264,0.0,0,0,0.0
LINE:002061,0,264,0.0,0,0,0.0
LINE:002062,0,264,0.0,0,0,0.0
LINE:002063,0,264,0.0,0,0,0.0
LINE:002065,0,264,0.0,0,0,0.0
LINE:002066,0,264,0.0,0,0,0.0
LINE:002067,0,264,0.0,0,0,0.0
LINE:002068,0,264,0.0,0,0,0.0
LINE:002069,0,264,0.0,0,0,0.0
LINE:002070,0,264,0.0,0,0,0.0
LINE:002071,0,264,0.0,0,0,0.0
LINE:002072,0,264,0.0,0,0,0.0
LINE:002073,0,264,0.0,0,0,0.0
LINE:002075,0,264,0.0,0,0,0.0
LINE:002076,0,264,0.0,0,0,0.0
LINE:002077,0,264,0.0,0,0,0.0
LINE:002079,0,264,0.0,0,0,0.0
LINE:002081,0,264,0.0,0,0,0.0
LINE:002082,0,264,0.0,0,0,0.0
LINE:002085,0,264,0.0,0,0,0.0
LINE:002086,0,264,0.0,0,0,0.0
LINE:002088,0,264,0.0,0,0,0.0
LINE:002091,0,264,0.0,0,0,0.0
LINE:002092,0,264,0.0,0,0,0.0
LINE:002093,0,264,0.0,0,0,0.0
LINE:002095,0,264,0.0,0,0,0.0
LINE:002097,0,264,0.0,0,0,0.0
LINE:002098,0,264,0.0,0,0,0.0
LINE:002099,0,264,0.0,0,0,0.0
LINE:002100,0,264,0.0,0,0,0.0
LINE:002101,0,264,0.0,0,0,0.0
LINE:002102,0,264,0.0,0,0,0.0
LINE:002103,0,264,0.0,0,0,0.0
LINE:002104,0,264,0.0,0,0,0.0
LINE:002105,0,264,0.0,0,0,0.0
LINE:002106,0,264,0.0,0,0,0.0
LINE:002107,0,264,0.0,0,0,0.0
LINE:002109,0,264,0.0,0,0,0.0
LINE:002110,0,264,0.0,0,0,0.0
LINE:002112,0,264,0.0,0,0,0.0
LINE:002113,0,264,0.0,0,0,0.0
LINE:002115,0,264,0.0,0,0,0.0
LINE:002117,0,264,0.0,0,0,0.0
LINE:002119,0,264,0.0,0,0,0.0
LINE:002120,0,264,0.0,0,0,0.0
LINE:002122,0,264,0.0,0,0,0.0
LINE:002123,0,264,0.0,0,0,0.0
LINE:002124,0,264,0.0,0,0,0.0
LINE:002125,0,264,0.0,0,0,0.0
LINE:002126,0,264,0.0,0,0,0.0
LINE:002128,0,264,0.0,0,0,0.0
LINE:002129,0,264,0.0,0,0,0.0
LINE:002130,0,264,0.0,0,0,0.0
LINE:002131,0,264,0.0,0,0,0.0
LINE:002132,0,264,0.0,0,0,0.0
LINE:002133,0,264,0.0,0,0,0.0
LINE:002134,0,264,0.0,0,0,0.0
LINE:002135,0,264,0.0,0,0,0.0
LINE:002136,0,264,0.0,0,0,0.0
LINE:002137,0,264,0.0,0,0,0.0
LINE:002138,0,264,0.0,0,0,0.0
LINE:002139,0,264,0.0,0,0,0.0
LINE:002140,0,264,0.0,0,0,0.0
LINE:002144,0,264,0.0,0,0,0.0
LINE:002145,0,264,0.0,0,0,0.0
LINE:002146,0,264,0.0,0,0,0.0
LINE:002147,0,264,0.0,0,0,0.0
LINE:002148,0,264,0.0,0,0,0.0
LINE:002149,0,264,0.0,0,0,0.0
LINE:002151,0,264,0.0,0,0,0.0
LINE:002152,0,264,0.0,0,0,0.0
LINE:002155,0,264,0.0,0,0,0.0
LINE:002156,0,264,0.0,0,0,0.0
LINE:002157,0,264,0.0,0,0,0.0
LINE:002158,0,264,0.0,0,0,0.0
LINE:002159,0,264,0.0,0,0,0.0
LINE:002160,0,264,0.0,0,0,0.0
LINE:002161,0,264,0.0,0,0,0.0
LINE:002163,0,264,0.0,0,0,0.0
LINE:002165,0,264,0.0,0,0,0.0
LINE:002168,0,264,0.0,0,0,0.0
LINE:002169,0,264,0.0,0,0,0.0
LINE:002171,0,264,0.0,0,0,0.0
LINE:002172,0,264,0.0,0,0,0.0
LINE:002174,0,264,0.0,0,0,0.0
LINE:002175,0,264,0.0,0,0,0.0
LINE:002178,0,264,0.0,0,0,0.0
LINE:002179,0,264,0.0,0,0,0.0
LINE:002180,0,264,0.0,0,0,0.0
LINE:002181,0,264,0.0,0,0,0.0
LINE:002182,0,264,0.0,0,0,0.0
LINE:002183,0,264,0.0,0,0,0.0
LINE:002184,0,264,0.0,0,0,0.0
LINE:002185,0,264,0.0,0,0,0.0
LINE:002187,0,264,0.0,0,0,0.0
LINE:002188,0,264,0.0,0,0,0.0
LINE:002189,0,264,0.0,0,0,0.0
LINE:002190,0,264,0.0,0,0,0.0
LINE:002191,0,264,0.0,0,0,0.0
LINE:002192,0,264,0.0,0,0,0.0
LINE:002193,0,264,0.0,0,0,0.0
LINE:002194,0,264,0.0,0,0,0.0
LINE:002195,0,264,0.0,0,0,0.0
LINE:002196,0,264,0.0,0,0,0.0
LINE:002197,0,264,0.0,0,0,0.0
LINE:002198,0,264,0.0,0,0,0.0
LINE:002199,0,264,0.0,0,0,0.0
LINE:002200,0,264,0.0,0,0,0.0
LINE:002202,0,264,0.0,0,0,0.0
LINE:002204,0,264,0.0,0,0,0.0
LINE:002205,0,264,0.0,0,0,0.0
LINE:002206,0,264,0.0,0,0,0.0
LINE:002207,183,264,0.6931818181818182,18,16,1.0
LINE:002208,0,264,0.0,0,0,0.0
LINE:002209,0,264,0.0,0,0,0.0
LINE:002211,0,264,0.0,0,0,0.0
LINE:002212,0,264,0.0,0,0,0.0
LINE:002213,0,264,0.0,0,0,0.0
LINE:002214,0,264,0.0,0,0,0.0
LINE:002215,0,264,0.0,0,0,0.0
LINE:002216,0,264,0.0,0,0,0.0
LINE:002217,0,264,0.0,0,0,0.0
LINE:002218,0,264,0.0,0,0,0.0
LINE:002220,0,264,0.0,0,0,0.0
LINE:002221,0,264,0.0,0,0,0.0
LINE:002223,0,264,0.0,0,0,0.0
LINE:002224,0,264,0.0,0,0,0.0
LINE:002225,0,264,0.0,0,0,0.0
LINE:002226,0,264,0.0,0,0,0.0
LINE:002227,0,264,0.0,0,0,0.0
LINE:002228,0,264,0.0,0,0,0.0
LINE:002229,0,264,0.0,0,0,0.0
LINE:002230,0,264,0.0,0,0,0.0
LINE:002231,0,264,0.0,0,0,0.0
LINE:002232,0,264,0.0,0,0,0.0
LINE:002233,0,264,0.0,0,0,0.0
LINE:002235,0,264,0.0,0,0,0.0
LINE:002236,0,264,0.0,0,0,0.0
LINE:002237,0,264,0.0,0,0,0.0
LINE:002238,0,264,0.0,0,0,0.0
LINE:002239,0,264,0.0,0,0,0.0
LINE:002240,0,264,0.0,0,0,0.0
LINE:002241,0,264,0.0,0,0,0.0
LINE:002242,0,264,0.0,0,0,0.0
LINE:002244,0,264,0.0,0,0,0.0
LINE:002245,0,264,0.0,0,0,0.0
LINE:002246,0,264,0.0,0,0,0.0
LINE:002247,0,264,0.0,0,0,0.0
LINE:002249,0,264,0.0,0,0,0.0
LINE:002252,0,264,0.0,0,0,0.0
LINE:002253,0,264,0.0,0,0,0.0
LINE:002254,0,264,0.0,0,0,0.0
LINE:002255,0,264,0.0,0,0,0.0
LINE:002257,0,264,0.0,0,0,0.0
LINE:002258,0,264,0.0,0,0,0.0
LINE:002259,0,264,0.0,0,0,0.0
LINE:002260,0,264,0.0,0,0,0.0
LINE:002261,0,264,0.0,0,0,0.0
LINE:002262,0,264,0.0,0,0,0.0
LINE:002264,0,264,0.0,0,0,0.0
LINE:002266,0,264,0.0,0,0,0.0
LINE:002267,0,264,0.0,0,0,0.0
LINE:002271,0,264,0.0,0,0,0.0
LINE:002272,0,264,0.0,0,0,0.0
LINE:002273,0,264,0.0,0,0,0.0
LINE:002275,0,264,0.0,0,0,0.0
LINE:002277,0,264,0.0,0,0,0.0
LINE:002280,144,264,0.5454545454545454,13,12,1.0
LINE:002282,175,264,0.6628787878787878,16,14,1.0
LINE:002284,0,264,0.0,0,0,0.0
LINE:002286,0,264,0.0,0,0,0.0
LINE:002287,0,264,0.0,0,0,0.0
LINE:002288,0,264,0.0,0,0,0.0
LINE:002289,0,264,0.0,0,0,0.0
LINE:002290,0,264,0.0,0,0,0.0
LINE:002292,0,264,0.0,0,0,0.0
LINE:002293,0,264,0.0,0,0,0.0
LINE:002294,0,264,0.0,0,0,0.0
LINE:002295,0,264,0.0,0,0,0.0
LINE:002296,0,264,0.0,0,0,0.0
LINE:002297,0,264,0.0,0,0,0.0
LINE:002298,0,264,0.0,0,0,0.0
LINE:002299,0,264,0.0,0,0,0.0
LINE:002300,0,264,0.0,0,0,0.0
LINE:002301,0,264,0.0,0,0,0.0
LINE:002302,0,264,0.0,0,0,0.0
LINE:002305,0,264,0.0,0,0,0.0
LINE:002306,0,264,0.0,0,0,0.0
LINE:002307,0,264,0.0,0,0,0.0
LINE:002308,0,264,0.0,0,0,0.0
LINE:002309,0,264,0.0,0,0,0.0
LINE:002310,0,264,0.0,0,0,0.0
LINE:002311,0,264,0.0,0,0,0.0
LINE:002312,0,264,0.0,0,0,0.0
LINE:002313,0,264,0.0,0,0,0.0
LINE:002314,0,264,0.0,0,0,0.0
LINE:002315,0,264,0.0,0,0,0.0
LINE:002316,0,264,0.0,0,0,0.0
LINE:002317,0,264,0.0,0,0,0.0
LINE:002319,0,264,0.0,0,0,0.0
LINE:002320,0,264,0.0,0,0,0.0
LINE:002322,0,264,0.0,0,0,0.0
LINE:002323,0,264,0.0,0,0,0.0
LINE:002324,0,264,0.0,0,0,0.0
LINE:002325,0,264,0.0,0,0,0.0
LINE:002326,0,264,0.0,0,0,0.0
LINE:002327,0,264,0.0,0,0,0.0
LINE:002328,0,264,0.0,0,0,0.0
LINE:002329,0,264,0.0,0,0,0.0
LINE:002330,0,264,0.0,0,0,0.0
LINE:002331,0,264,0.0,0,0,0.0
LINE:002332,0,264,0.0,0,0,0.0
LINE:002333,0,264,0.0,0,0,0.0
LINE:002334,0,264,0.0,0,0,0.0
LINE:002335,0,264,0.0,0,0,0.0
LINE:002336,0,264,0.0,0,0,0.0
LINE:002337,0,264,0.0,0,0,0.0
LINE:002338,0,264,0.0,0,0,0.0
LINE:002339,0,264,0.0,0,0,0.0
LINE:002340,0,264,0.0,0,0,0.0
LINE:002341,0,264,0.0,0,0,0.0
LINE:002342,0,264,0.0,0,0,0.0
LINE:002343,0,264,0.0,0,0,0.0
LINE:002344,0,264,0.0,0,0,0.0
LINE:002349,0,264,0.0,0,0,0.0
LINE:002350,0,264,0.0,0,0,0.0
LINE:002351,0,264,0.0,0,0,0.0
LINE:002352,0,264,0.0,0,0,0.0
LINE:002353,0,264,0.0,0,0,0.0
LINE:002354,0,264,0.0,0,0,0.0
LINE:002355,0,264,0.0,0,0,0.0
LINE:002357,0,264,0.0,0,0,0.0
LINE:002358,0,264,0.0,0,0,0.0
LINE:002359,0,264,0.0,0,0,0.0
LINE:002360,0,264,0.0,0,0,0.0
LINE:002361,0,264,0.0,0,0,0.0
LINE:002362,0,264,0.0,0,0,0.0
LINE:002363,0,264,0.0,0,0,0.0
LINE:002364,0,264,0.0,0,0,0.0
LINE:002366,0,264,0.0,0,0,0.0
LINE:002367,0,264,0.0,0,0,0.0
LINE:002369,0,264,0.0,0,0,0.0
LINE:002370,0,264,0.0,0,0,0.0
LINE:002371,0,264,0.0,0,0,0.0
LINE:002372,0,264,0.0,0,0,0.0
LINE:002373,0,264,0.0,0,0,0.0
LINE:002374,0,264,0.0,0,0,0.0
LINE:002375,0,264,0.0,0,0,0.0
LINE:002376,0,264,0.0,0,0,0.0
LINE:002377,0,264,0.0,0,0,0.0
LINE:002378,0,264,0.0,0,0,0.0
LINE:002379,0,264,0.0,0,0,0.0
LINE:002381,0,264,0.0,0,0,0.0
LINE:002382,0,264,0.0,0,0,0.0
LINE:002383,0,264,0.0,0,0,0.0
LINE:002384,0,264,0.0,0,0,0.0
LINE:002385,0,264,0.0,0,0,0.0
LINE:002386,0,264,0.0,0,0,0.0
